"Phecode","No. Cases with P","No. Controls with P","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"686.1",11,2,5.59502447978251,0.0251031263259486,1.24003050995795,25.2447812194775,"Carbuncle and furuncle"
"686.2",5,3,1.72647230087996,0.454692473905361,0.412493065508666,7.22607688454127,"Impetigo"
"686.3",12,2,6.12620374905334,0.0176440649612082,1.37093513815576,27.3757461825674,"Pilonidal cyst"
"686.4",0,5,4.64365134458879e-09,0.997684835188501,0,Inf,"Pyogenic granuloma"
"686.5",5,1,5.01513644767205,0.141032514283289,0.585909960484868,42.9274040126481,"Pyoderma"
"686.9",33,16,2.07969436757177,0.01623888901867,1.14467722723555,3.77847008711368,"Unspecified local infection of skin and subcutaneous tissue"
"687",25,6,4.21729281029408,0.00154838840679894,1.72993662237383,10.2810463792325,"Symptoms affecting skin"
"687.1",152,35,4.57933105240985,5.00874185157787e-16,3.1705138092197,6.614155985249,"Rash and other nonspecific skin eruption"
"687.2",18,5,3.76894332616848,0.00870629434114682,1.39867664250128,10.1559812784654,"Localized superficial swelling, mass, or lump"
"687.3",3,5,0.606633369572737,0.493731878042762,0.144965238180201,2.53856751935055,"Changes in skin texture"
"687.4",282,91,3.25389551514386,1.36389649981059e-22,2.56874843149938,4.12178783007303,"Disturbance of skin sensation"
"689",59,48,1.27440739115833,0.212408020875094,0.870536286734587,1.86564790392722,"Dermatosis NOS"
"690",0,0,NA,NA,NA,NA,"Seborheic dermatitis"
"690.1",56,74,0.785179586828868,0.172242875978614,0.55483213229018,1.11115947994576,"Seborrheic dermatitis"
"691",17,31,0.557111674172522,0.0526274284324644,0.30831924141812,1.00666249719525,"Other congenital anomalies of skin"
"691.1",0,0,NA,NA,NA,NA,"Ichthyosis congenita"
"691.3",2,2,1.0070281910318,0.994412014059081,0.141851549419759,7.14906380424434,"Congenital pigmentary anomalies of skin"
"694",6,6,1.02361752378708,0.967753421701764,0.330091766167443,3.17424711064283,"Dyschromia and Vitiligo"
"694.1",3,3,1.00160207042531,0.9984357096516,0.202157038979645,4.96251187959513,"Vitiligo"
"694.2",77,194,0.412341940795542,4.8461275479218e-11,0.316649332227205,0.536953212385225,"Other dyschromia"
"694.3",2,0,232815111.951373,0.998531107295435,0,Inf,"Vascular disorders of skin"
"695",0,0,NA,NA,NA,NA,"Erythematous conditions"
"695.1",2,0,229073871.972004,0.998531813694111,0,Inf,"Toxic erythema"
"695.2",0,1,5.16868384909902e-09,0.99897372029071,0,Inf,"Bullous dermatoses"
"695.21",0,3,4.66392855939215e-09,0.998207071910056,0,Inf,"Dermatitis herpetiformis"
"695.22",24,16,1.51404800610846,0.198782265465393,0.804239306751637,2.85032246690341,"Pemphigus and pemphigoid"
"695.3",59,95,0.64161077194544,0.0074451084324236,0.46358155952283,0.888008537484006,"Rosacea"
"695.4",0,0,NA,NA,NA,NA,"Discoid lupus erythematosus"
"695.41",28,11,2.59846939356639,0.00730767906594752,1.29331269370476,5.22073526546754,"Lupus erythematosus"
"695.42",189,62,3.06540109765999,1.95406512703387e-14,2.30094359217704,4.08383930900471,"Systemic lupus erythematosus"
"695.6",14,7,2.06295965708607,0.117803575212268,0.832519027298281,5.11195829430558,"Prurigo"
"695.7",12,13,0.948065234244901,0.894055435440383,0.432474066500105,2.07833892944797,"Lichen"
"695.8",24,20,1.24909481632164,0.46277531102725,0.689860733782494,2.26167077463131,"Other specified erythematous conditions"
"695.81",2,1,2.01863428910161,0.566305066051286,0.183025427959342,22.2640342304894,"Erythema nodosum"
"695.9",7,3,2.40208888163256,0.20415780333792,0.621067844897219,9.29050029343837,"Unspecified erythematous condition"
"696",0,0,NA,NA,NA,NA,"Psoriasis & related disorders"
"696.2",2,0,224094548.822557,0.998533037393361,0,Inf,"Parapsoriasis"
"696.3",1,1,1.01111229239149,0.993765344883466,0.0632398750350685,16.1661936754027,"Pityriasis"
"696.4",0,0,NA,NA,NA,NA,"Psoriasis"
"696.41",142,134,1.08182266873502,0.513828856030376,0.854318371444377,1.36991117797257,"Psoriasis vulgaris"
"696.42",59,36,1.66270761932069,0.0162401331197908,1.09836543418533,2.51700985965351,"Psoriatic arthropathy"
"697",81,29,2.83752322612854,1.44776379091074e-06,1.85650245042279,4.33693909587102,"Sarcoidosis"
"698",71,29,2.56206218453096,1.98152091245352e-05,1.66306899951299,3.947017615821,"Pruritus and related conditions"
"700",295,197,1.52875736860918,3.99229594215636e-06,1.27642830089502,1.83096777973201,"Corns and callosities"
"701",12,15,0.814760558147883,0.596875660758958,0.381355368339378,1.74072485200388,"Other hypertrophic and atrophic conditions of skin"
"701.1",183,135,1.36968563102998,0.00556521417051602,1.09656515602536,1.71083197158109,"Keratoderma, acquired"
"701.2",33,67,0.511320600244021,0.00161592886857885,0.336986494985517,0.775843424363765,"Scar conditions and fibrosis of skin"
"701.3",9,13,0.702971507587216,0.416377384884846,0.300477611703736,1.6446115159045,"Circumscribed scleroderma"
"701.4",15,21,0.730889768181161,0.353839019551397,0.376742915464781,1.41794266409198,"Keloid scar"
"701.5",4,5,0.825663839003567,0.775242480825867,0.221668722670834,3.07540354283733,"Abnormal granulation tissue"
"701.6",0,0,NA,NA,NA,NA,"Acquired acanthosis nigricans"
"702",0,2,4.58694190720849e-09,0.998534898288896,0,Inf,"Other dermatoses"
"702.1",748,1575,0.47876347510433,8.80118723739327e-62,0.438854892864485,0.522301263631472,"Actinic keratosis"
"702.2",359,1060,0.344282143453184,2.87816530656282e-68,0.305444081534771,0.388058572636726,"Seborrheic keratosis"
"702.4",6,2,3.03733936506085,0.173628106579619,0.613019288806982,15.0491682512995,"Degenerative skin disorders"
"703",61,36,1.71228958109115,0.0105024085709449,1.13413932490655,2.58516352014766,"Diseases of nail"
"703.1",367,249,1.51491716374254,4.25254651633274e-07,1.28967054922022,1.77950408683005,"Ingrowing nail"
"703.8",365,177,2.09287734937434,7.49421144748816e-16,1.74891664790943,2.50448505065119,"Other specified diseases of nail"
"704",1,1,1.00930268996093,0.994775946005554,0.0631264442422744,16.1373245743528,"Diseases of hair and hair follicles"
"704.1",20,20,1.04741395528272,0.88359012383536,0.563398029199071,1.94724854696527,"Alopecia"
"704.11",6,13,0.464029771280386,0.119793369765928,0.176369927262497,1.22086362440948,"Alopecia Areata"
"704.12",1,0,221448883.213314,0.998963091147745,0,Inf,"Telogen effluvium"
"704.2",5,6,0.836962065401812,0.768824104274938,0.25542801028857,2.74247721747616,"Hirsutism"
"704.8",11,10,1.12245667857324,0.791501194997216,0.476666795487132,2.64316501002781,"Other specified diseases of hair and hair follicles"
"705",0,0,NA,NA,NA,NA,"Disorders of sweat glands"
"705.1",2,1,2.01949977349174,0.566072713148367,0.183098780121902,22.2742026594494,"Dyshidrosis"
"705.3",17,6,2.90365222220552,0.0248037145584368,1.14466375035057,7.3656532103309,"Hidradenitis"
"705.8",23,15,1.5889885440249,0.163105688859808,0.828871722442707,3.04617050464874,"Generalized hyperhidrosis"
"706",1,3,0.36684706000426,0.385438427200475,0.0381057910302544,3.53166177096076,"Diseases of sebaceous glands"
"706.1",314,245,1.3193685288335,0.00115287203849415,1.11630767585425,1.55936696712597,"Acne"
"706.2",60,69,0.920967915607798,0.641198285922439,0.651428999068849,1.30203276610553,"Sebaceous cyst"
"706.3",2,1,2.01070575026958,0.568467596674041,0.182322865867775,22.1746054447126,"Seborrhea"
"706.8",98,50,2.00220848094132,6.49780469658403e-05,1.42412838243318,2.81494200284392,"Other specified diseases of sebaceous glands"
"707",0,0,NA,NA,NA,NA,"Chronic ulcer of skin"
"707.1",813,78,10.6774531338561,8.80698651464354e-89,8.46372385429421,13.470194371695,"Decubitus ulcer"
"707.2",755,213,3.64160869951522,2.82489008570479e-62,3.12778330104686,4.23984421041778,"Chronic ulcer of leg or foot"
"707.3",66,12,5.64282152320929,3.52952590779264e-08,3.05015783370223,10.4392744503144,"Chronic ulcer of unspecified site"
"709",22,25,0.886952452969134,0.68154804241365,0.50009961877667,1.57305589584797,"Diffuse diseases of connective tissue"
"709.2",66,49,1.36615410954795,0.0981143343043782,0.943932598355479,1.97723550843181,"Sicca syndrome"
"709.3",22,15,1.47538758713988,0.245481684148584,0.765351295002441,2.84414300531038,"Systemic sclerosis"
"709.4",21,9,2.33492654847136,0.0333066680345514,1.06939689948513,5.09809032491233,"Dermatomyositis and Polymyositis"
"709.5",1,0,225367165.802158,0.998962224446415,0,Inf,"Dermatomyositis"
"709.6",0,0,NA,NA,NA,NA,"Other specified diffuse diseases of connective tissue"
"709.7",3,3,1.01979405747984,0.980848198959828,0.205825761700093,5.05271988832253,"Unspecified diffuse connective tissue disease"
"710",3,0,219816493.643806,0.998204548394885,0,Inf,"Infections involving bone"
"710.1",0,0,NA,NA,NA,NA,"Osteomyelitis"
"710.11",92,9,10.4558652032521,1.82363676682693e-11,5.27265648011494,20.7343523252237,"Acute osteomyelitis"
"710.12",61,8,7.74874651275297,5.19477053085574e-08,3.70781420625503,16.1936572813194,"Chronic osteomyelitis"
"710.19",181,13,14.1495124321679,2.77163331837672e-20,8.05966843981018,24.8408112025002,"Unspecified osteomyelitis"
"710.2",2,0,218078001.348438,0.998534816345847,0,Inf,"Periostitis"
"710.3",3,0,220203077.093903,0.998204670277937,0,Inf,"Osteopathy resulting from poliomyelitis"
"711",6,1,6.06222646730834,0.0952481977280935,0.729788332164169,50.3578751827271,"Arthropathy associated with infections"
"711.1",44,3,14.8532321199526,6.13503877332378e-06,4.61194886322869,47.8362859068527,"Pyogenic arthritis"
"711.2",2,0,217402825.990541,0.998534936834468,0,Inf,"Arthropathy in Reiter's disease"
"711.3",4,1,4.02117459216579,0.213258425630046,0.449444350997229,35.9774131431443,"Behcet's syndrome"
"712",17,1,16.987676261838,0.00591093378922424,2.26075850818359,127.647930432374,"Infective connective tissue disorders"
"713",4,0,218885994.445651,0.997927444660665,0,Inf,"Arthropathy associated with other disorders classified elsewhere"
"713.5",20,11,1.88014313329359,0.092698574394969,0.900659610311461,3.9248326017957,"Arthropathy associated with neurological disorders"
"714",49,28,1.77956848744524,0.0149943070507063,1.11847777282822,2.83140539619333,"Rheumatoid arthritis & related inflammatory polyarthropathies"
"714.1",634,390,1.64244534528412,1.2612729380064e-14,1.44780013691825,1.86325905313668,"Rheumatoid arthritis"
"714.2",3,5,0.614488948878591,0.504920578405122,0.146842248705988,2.57144433309483,"Juvenile rheumatoid arthritis"
"715",15,11,1.41205100526375,0.384975833401337,0.648309833501941,3.07551719630117,"Inflammatory spondylopathies"
"715.1",126,47,2.75857116055876,2.94904443238556e-09,1.97305387221123,3.85682061450161,"Sacroiliitis NEC"
"715.2",18,8,2.29153961593943,0.0510177239746806,0.996337964519859,5.27045440243801,"Ankylosing spondylitis"
"715.3",11,3,3.71748719023561,0.0438152988921801,1.03707497821285,13.3256623676147,"Spinal enthesopathy"
"716",68,55,1.26762226683718,0.191159503081747,0.888312595680324,1.80889724990424,"Other arthropathies"
"716.1",5,1,5.0322844987227,0.140196072992164,0.587903380101997,43.0749135541477,"Unspecified polyarthropathy or polyarthritis"
"716.11",17,9,1.92196643307503,0.1130186715092,0.856688958358486,4.31189749071259,"Polyarthropathy or polyarthritis involving multiple sites NOS"
"716.2",1,2,0.51105528140067,0.583647039823624,0.0463345794664064,5.63677287363485,"Unspecified monoarthritis"
"716.3",0,0,NA,NA,NA,NA,"Kaschin-Beck disease"
"716.8",0,0,NA,NA,NA,NA,"Palindromic rheumatism"
"716.9",234,95,2.53510603539692,2.09838385568303e-14,1.99717166345921,3.21793200268745,"Arthropathy NOS"
"716.91",28,24,1.18343450090638,0.544919908258648,0.686022106772108,2.04150449979709,"Arthropathy NOS involving multiple sites"
"717",131,92,1.43918972200186,0.00744631748400641,1.10234418385919,1.87896583140169,"Polymyalgia Rheumatica"
"720",396,125,3.26862190014519,8.20646815718771e-31,2.67307606388629,3.99685189301191,"Spinal stenosis"
"720.1",625,366,1.75835905181736,1.01858819347813e-17,1.5454794929945,2.00056135919174,"Spinal stenosis of lumbar region"
"721",0,0,NA,NA,NA,NA,"Spondylosis and allied disorders"
"721.1",1042,469,2.30680895687656,4.87447389074401e-51,2.06854377693847,2.57251870753337,"Spondylosis without myelopathy"
"721.2",76,33,2.33485372637651,4.76376257565817e-05,1.55161907507449,3.51345379233147,"Spondylosis with myelopathy"
"721.8",3,2,1.49953991338172,0.657168064216435,0.250562982329865,8.97427038469931,"Other allied disorders of spine"
"722",0,0,NA,NA,NA,NA,"Intervertebral disc disorders"
"722.1",558,233,2.4680705195569,5.28718076294138e-31,2.11807652579639,2.87589802130285,"Displacement of intervertebral disc"
"722.3",0,1,4.56936282622419e-09,0.998963767693736,0,Inf,"Schmorl's nodes"
"722.6",1305,661,2.04429742790382,1.10602346313942e-50,1.8616296864079,2.2448889831565,"Degeneration of intervertebral disc"
"722.7",50,16,3.16019395310725,6.18363093495381e-05,1.7997260780274,5.54908102026379,"Intervertebral disc disorder with myelopathy"
"722.8",327,77,4.33745833465578,5.10569403073916e-31,3.38373123255601,5.55999974934875,"Postlaminectomy syndrome"
"722.9",88,21,4.29343939748927,1.99476836428027e-09,2.66705401805937,6.91160424014429,"Other and unspecified disc disorder"
"723",41,18,2.34352546888845,0.00260367792430594,1.34620339840788,4.07970417384494,"Disorders of cervical region"
"723.1",10,7,1.47236465263176,0.432743455980799,0.560086860496675,3.87057405416906,"Torticollis"
"724",1,0,217573856.470865,0.998963999462329,0,Inf,"Other disorders of back"
"724.1",51,35,1.46821413437843,0.0801899714236514,0.954870293052705,2.25753462022262,"Disorders of sacrum"
"724.2",7,1,7.04379211198658,0.0678451723023369,0.866598130109652,57.2526129390638,"Disorders of coccyx"
"724.8",108,70,1.58601380610824,0.00266039719279467,1.17391611138355,2.14277644609658,"Other symptoms referable to back"
"724.9",23,8,2.94724043503159,0.00848003797005633,1.31795808269246,6.59066953338916,"Other unspecified back disorders"
"726",208,216,0.998514490272761,0.987796426647804,0.825322442272802,1.2080504978624,"Peripheral enthesopathies"
"726.1",295,275,1.11283430786677,0.202378880333902,0.944159310903341,1.31164326026765,"Enthesopathy"
"726.2",12,10,1.21968366757693,0.642882549614066,0.526837058545159,2.82369705172592,"Synoviopathy"
"726.3",21,27,0.812318455523118,0.475284555825809,0.459080204002551,1.43735510141883,"Bursitis"
"726.4",36,34,1.1064456721552,0.672535216975335,0.692185193707983,1.76863364972155,"Calcaneal spur; Exostosis NOS"
"727",135,142,0.98116938552082,0.874384564505805,0.775155647678855,1.24193555960795,"Disorders of synovium, tendon, and bursa"
"727.1",7,9,0.801168532209733,0.660040258365736,0.298350362059108,2.15140016111639,"Synovitis and tenosynovitis"
"727.2",0,0,NA,NA,NA,NA,"Bursitis disorders"
"727.4",0,4,4.62205770718518e-09,0.997928923821382,0,Inf,"Ganglion and cyst of synovium, tendon, and bursa"
"727.5",0,1,4.56386146624769e-09,0.99896359082777,0,Inf,"Rupture of synovium"
"727.6",0,1,4.54751229728577e-09,0.998963390853814,0,Inf,"Rupture of tendon, nontraumatic"
"727.7",0,0,NA,NA,NA,NA,"Contracture of tendon (sheath)"
"727.8",0,0,NA,NA,NA,NA,"Plica syndrome"
"728",37,6,6.2225676625339,3.2702388987029e-05,2.62624198914553,14.7436330981101,"Disorders of muscle, ligament, and fascia"
"728.1",4,1,4.03977620160195,0.211766063947793,0.451476294284152,36.1476160889148,"Muscular calcification and ossification"
"728.2",1,0,232329945.72899,0.998961248171651,0,Inf,"Laxity of ligament or hypermobility syndrome"
"728.7",78,69,1.17013383730105,0.342066983011034,0.846195355811593,1.61808167321322,"Fasciitis"
"728.71",6,11,0.590685220540726,0.30058868923573,0.217995958869196,1.60052980603462,"Dupuytren's disease"
"729",49,23,2.15667622192313,0.00236367562814884,1.31402743771718,3.53969193694243,"Other disorders of soft tissues"
"729.1",0,0,NA,NA,NA,NA,"Rheumatism, unspecified and fibrositis"
"729.3",3,2,1.51178687712935,0.650747891838957,0.252596110247111,9.0480394160648,"Panniculitis"
"729.7",0,0,NA,NA,NA,NA,"Nontraumatic compartment syndrome"
"731",9,2,4.56842515476809,0.0519902303079016,0.986991033778902,21.145590669462,"Osteitis deformans and osteopathies associated with other disorders"
"731.1",12,4,3.03525962804022,0.054478538826414,0.978890889934118,9.41146873910627,"Paget's disease of bone"
"732",6,2,3.05510524085494,0.171430145547743,0.61649106974274,15.1399890295155,"Osteochondropathies"
"732.1",1,0,223865267.130538,0.998962569353764,0,Inf,"Juvenile osteochondrosis"
"732.7",0,1,4.57392212898066e-09,0.998963878559047,0,Inf,"Osteochondritis dissecans"
"733",37,39,0.987030086368726,0.954669412994876,0.629280388675779,1.54816264566446,"Other disorders of bone and cartilage"
"733.2",1,0,220111467.811206,0.998963516490639,0,Inf,"Cyst of bone"
"733.4",27,10,2.746905898093,0.00635200499011961,1.32944624171424,5.67566538324156,"Aseptic necrosis of bone"
"733.6",8,2,4.17548916125055,0.0707741466941065,0.885988881375339,19.6782489060772,"Costochondritis"
"733.8",22,4,5.56795597718864,0.00158538041405298,1.91856561340664,16.1590166879218,"Malunion fracture"
"735",2,0,218373347.608078,0.998534553918631,0,Inf,"Acquired foot deformities"
"735.1",7,5,1.44901784398377,0.52660093148007,0.459726630349448,4.56717660794932,"Flat foot"
"735.2",25,12,2.13626452615045,0.0307555363933221,1.07290128108751,4.25353777289093,"Acquired toe deformities"
"735.21",206,157,1.36628041388853,0.00323546595500737,1.10998640244272,1.68175228567428,"Hammer toe"
"735.22",7,9,0.789355108877831,0.638851753289291,0.293934050805893,2.11980029602968,"Claw toe"
"735.23",12,24,0.517784771820714,0.0627283070369899,0.258890312149996,1.03557783874932,"Hallux rigidus"
"735.3",111,106,1.07996593707901,0.57125173712308,0.827483370896526,1.40948624017337,"Hallux valgus (Bunion)"
"735.4",51,26,1.99506730632851,0.00415953698603344,1.24397662568973,3.19965301162634,"Acquired deformities of ankle and foot"
"736",2,1,2.02213314877916,0.565345406046266,0.183346019526427,22.3022156791473,"Acquired deformities of limbs"
"736.1",0,0,NA,NA,NA,NA,"Acquired deformities of forearm"
"736.2",0,1,4.71891988023224e-09,0.998965658355286,0,Inf,"Acquired deformities of finger"
"736.3",0,0,NA,NA,NA,NA,"Acquired deformities of hip"
"736.4",3,3,1.01299362759609,0.98738650442978,0.204415416391882,5.01995450080462,"Genu valgum or varum (acquired)"
"736.5",0,0,NA,NA,NA,NA,"Acquired deformities of knee"
"736.6",10,4,2.51793987300105,0.118561502091319,0.789674821341715,8.02864803676578,"Unequal leg length (acquired)"
"737",5,3,1.7048672303591,0.465138393465621,0.407361117502249,7.13512445904034,"Curvature of spine"
"737.1",27,22,1.24952486879702,0.438059885110677,0.711586707003284,2.19412811169194,"Kyphosis (acquired)"
"737.2",1,1,0.997327815612639,0.998490365333148,0.0623815862287889,15.9448137170908,"Lordosis (acquired)"
"737.3",181,88,2.13047502241002,5.99045676708901e-09,1.65120483445778,2.74885570002794,"Scoliosis"
"738",9,7,1.30365519261856,0.598821295942748,0.485428938081018,3.50106210799835,"Other acquired musculoskeletal deformity"
"738.4",96,36,2.72789778098268,2.8383354178165e-07,1.85969483176573,4.00142333913185,"Acquired spondylolisthesis"
"739",98,25,4.05217443825217,4.33762012010603e-10,2.61130173715294,6.28809663946645,"Contracture of joint"
"740",1,1,0.997658239220243,0.998677254678249,0.0624022970938833,15.9500853115485,"Osteoarthrosis"
"740.1",189,122,1.60234496116923,4.95477635886205e-05,1.27601356931734,2.01213328472521,"Osteoarthritis; localized"
"740.11",797,705,1.16541898583706,0.00307919053902747,1.05306894390929,1.28975545276974,"Osteoarthrosis; localized, primary"
"740.12",14,10,1.412963738866,0.403795637334242,0.627589586858607,3.18116579553761,"Osteoarthrosis; localized, secondary"
"740.2",691,333,2.13543628686551,5.9386383336685e-30,1.87364228376259,2.43380936413568,"Osteoarthrosis, generalized"
"740.3",89,28,3.23563655987243,6.00871732611125e-08,2.11592370500911,4.94788348124207,"Osteoarthrosis of multiple sites"
"740.9",2248,1038,2.2657424357453,2.96069180680797e-105,2.10503055898719,2.43872411410836,"Osteoarthrosis NOS"
"741",40,21,1.93981522958796,0.0139592182243582,1.14375915465722,3.28992612615993,"Symptoms and disorders of the joints"
"741.1",4,1,4.02468870346833,0.212977856873473,0.449822888306493,36.009993223797,"Ankylosis of joint"
"741.2",107,86,1.29599377288437,0.0736223551499659,0.975519572945441,1.72174901041068,"Stiffness of joint"
"741.3",1467,301,5.08388569248946,1.51202305156745e-145,4.49074158970018,5.75537318682026,"Difficulty in walking"
"741.4",87,53,1.71505150145377,0.00197418739453877,1.21863389292702,2.41368771188031,"Joint effusions"
"741.5",1,2,0.498222425658821,0.569451197905145,0.0451770617555594,5.49450486117134,"Hemarthrosis"
"741.6",4,3,1.37217336202883,0.678775543469819,0.306970796783522,6.13367706371534,"Villonodular synovitis"
"742",0,0,NA,NA,NA,NA,"Derangement of joint, non-traumatic"
"742.1",1,0,276692164.673004,0.998961641695999,0,Inf,"Loose body in joint"
"742.2",6,2,3.08622909521493,0.167591671155738,0.622734403454433,15.2951402320397,"Pathological, developmental or recurrent dislocation"
"742.8",3,0,221859861.608368,0.998204142766568,0,Inf,"Articular cartilage disorder"
"742.9",48,38,1.30946907716016,0.214605510081226,0.855385430127779,2.00460424464155,"Other derangement of joint"
"743",0,0,NA,NA,NA,NA,"Osteoporosis, osteopenia, & pathological fractures"
"743.1",0,0,NA,NA,NA,NA,"Osteoporosis, NOS or other"
"743.11",1006,695,1.49596175277776,3.26166755528167e-16,1.35807170402173,1.6478522887611,"Osteoporosis"
"743.12",124,133,0.950381541214817,0.683551960352468,0.744089041828814,1.21386692063347,"Behcet's syndrome"
"743.13",35,27,1.32633768582211,0.270261783197791,0.802783494341968,2.19134009260357,"Other specified osteoporosis"
"743.2",30,8,3.82712952332959,0.000744992179912152,1.75439146927944,8.34871842733982,"Pathologic fracture"
"743.21",165,36,4.69526353272304,4.24815984921278e-17,3.27379168999076,6.7339347549572,"Pathologic fracture of vertebrae"
"743.22",14,1,13.9864457946198,0.0108145613576169,1.83920256998082,106.361674977367,"Pathologic fracture of femur"
"743.4",9,4,2.30712471556026,0.164467069756955,0.709903165875937,7.49795846674562,"Stress fracture"
"743.9",197,209,0.971385178570934,0.770060976041581,0.799550504204433,1.18014954675837,"Osteopenia"
"745",4197,2011,2.30568949489976,5.9459523234323e-208,2.1862205609399,2.43168696785359,"Pain in joint"
"747",2,1,2.05389791629109,0.556835014465765,0.186152476459007,22.6615123837681,"Cardiac and circulatory congenital anomalies"
"747.1",46,20,2.34504602959228,0.0014663052481184,1.38708501654328,3.96460261290331,"Cardiac congenital anomalies"
"747.11",53,24,2.25737080201496,0.000937374806010661,1.39360248969807,3.65651107504385,"Cardiac shunt/ heart septal defect"
"747.12",39,15,2.65229534294814,0.00132763410630592,1.46204783939887,4.81151874559505,"Valvular heart disease/ heart chambers"
"747.13",9,5,1.81723634833221,0.284245466129675,0.608983226952742,5.42272397587079,"Congenital anomalies of great vessels"
"747.2",24,6,4.01795357032346,0.00231144085231168,1.64240937639448,9.8294317636662,"Congenital anomalies of peripheral vascular system"
"748",3,2,1.50576191553575,0.653897400009563,0.251594744316678,9.01178978295376,"Anomalies of respiratory system, congenital"
"749",6,1,6.02349596498209,0.0964216503680996,0.725170204743063,50.0330865813922,"Congenital anomalies of face and neck"
"749.1",0,0,NA,NA,NA,NA,"Cleft palate"
"749.2",1,0,224860166.789435,0.998962493770821,0,Inf,"Congenital anomalies of skull and face bones"
"750",0,0,NA,NA,NA,NA,"Digestive congenital anomalies"
"750.1",0,0,NA,NA,NA,NA,"Upper gastrointestinal congenital anomalies"
"750.11",1,0,244548481.819805,0.998960200394002,0,Inf,"Esophageal atresia/tracheoesophageal fistula"
"750.13",0,0,NA,NA,NA,NA,"Congenital anomalies of mouth/tongue"
"750.14",0,0,NA,NA,NA,NA,"Congenital anomalies of esophagus"
"750.15",1,1,1.03682857385579,0.979597844205136,0.0648485204276238,16.5773017560767,"Congenital anomalies of stomach"
"750.2",0,0,NA,NA,NA,NA,"Lower gastrointestinal congenital anomalies"
"750.21",5,0,217626254.536994,0.997683301587404,0,Inf,"Congenital anomalies of intestine"
"750.22",10,1,10.1719194911242,0.0269922198561729,1.30207083814776,79.4641451928222,"Congenital anomaly of gallbladder, bile ducts, liver, pancreas"
"750.5",1,0,217961003.431768,0.998964057069309,0,Inf,"Congenital hypertrophic pyloric stenosis"
"751",0,0,NA,NA,NA,NA,"Genitourinary congenital anomalies"
"751.1",1,0,217742545.168063,0.998964155930518,0,Inf,"Congenital anomalies of genital organs"
"751.11",0,4,4.65892195220034e-09,0.997929561347725,0,Inf,"Congenital anomalies of female genital organs"
"751.12",3,2,1.53650082513017,0.638064077503648,0.256648709698104,9.19870116784438,"Congenital anomalies of male genital organs"
"751.2",2,1,2.09222532937733,0.546866976161718,0.189489768239075,23.1010194881086,"Congenital anomalies of urinary system"
"751.21",46,19,2.47651693820934,0.000885832376644741,1.45094265774827,4.22700105513187,"Cystic kidney disease"
"751.22",7,6,1.1953317735286,0.748451116614172,0.40168927202824,3.5570231726442,"Other specified  anomalies of kidney"
"751.3",0,3,4.57157170599214e-09,0.998205381780975,0,Inf,"Obstructive genitourinary defect"
"752",0,1,4.56203076253908e-09,0.998963515078501,0,Inf,"Nervous system congenital anomalies"
"752.1",1,1,0.995915872105407,0.99769106330314,0.0622933251016698,15.9222263812802,"Neural tub defects"
"752.11",8,5,1.60912565016177,0.404058380908364,0.526402080896345,4.91883571888537,"Spina bifida"
"752.2",18,9,2.03564919894061,0.0817431913466192,0.914338133975322,4.5320954110609,"Other specified congenital anomalies of nervous system"
"753",3,1,3.08534537510096,0.329258915932158,0.320854735595656,29.6687411079799,"Congenital anomalies of the eye"
"753.1",1,1,1.01765179224651,0.990128756551753,0.0636424594682098,16.2723939162006,"Congenital cataract and lens anomalies"
"753.2",1,0,217482154.650395,0.99896397706379,0,Inf,"Congenital anomalies of posterior segment of eye"
"754",2,1,1.99554694530698,0.572664223451662,0.180949270898246,22.0073150400444,"Congenital musculoskeletal deformities of spine"
"754.1",5,2,2.49654292343428,0.274165136896807,0.484363517496191,12.8678695719456,"Lumbosacral spondylolysis, congenital"
"754.2",29,15,1.96159704214848,0.034149088463152,1.05165309449898,3.65887094888343,"Spondylolisthesis, congenital"
"755",1,1,1.00679626658516,0.99617867085141,0.062970826437967,16.09695758731,"Congenital anomalies of limbs"
"755.1",8,10,0.813796600006973,0.664113485024715,0.321089164726234,2.06255762864987,"Congenital deformities of feet"
"755.3",2,0,221129019.080819,0.99853387043857,0,Inf,"Congenital anomaly of fingers/toes"
"755.4",1,0,222306492.638419,0.998962886125495,0,Inf,"Congenital anomalies of upper limb, including shoulder girdle"
"755.6",3,3,1.01938225026131,0.9812448988896,0.205705286584394,5.05159682282393,"Congenital anomalies of lower limb, including pelvic girdle"
"755.61",2,1,2.00295736949876,0.570608742903699,0.181618653032983,22.0893512699977,"Congenital hip dysplasia and deformity"
"756",19,5,3.81264647325844,0.00775332320193634,1.42358960059222,10.2109998021921,"Congenital musculoskeletal anomalies"
"756.1",2,0,234910798.309187,0.998530956069564,0,Inf,"Congenital anomalies of abdominal wall; diaphram"
"756.2",2,0,224130459.700459,0.998532959216263,0,Inf,"Pectus excavatum and other congenital anomalies of ribs/sternum"
"756.21",0,0,NA,NA,NA,NA,"Pectus excavatum"
"756.22",0,0,NA,NA,NA,NA,"Pectus carinatum"
"756.3",5,0,218642526.048583,0.997683071771369,0,Inf,"Congenital anomalies of muscle, tendon, fascia, and connective tissue"
"756.5",0,0,NA,NA,NA,NA,"Congenital osteodystrophies"
"757",6,2,3.07132165365033,0.169406984820226,0.619767758432361,15.2202443122263,"Congenital anomalies of the integument"
