"Phecode","Number of Schizophrenia Patients","Number of Non-Schizophrenic Participants","Odds Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"480.1",11,1,11.0177173234121,0.00631807707657538,1.60066159498277,473.539706575137,"Bacterial pneumonia"
"480.11",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Pneumococcal pneumonia"
"480.12",1,0,Inf,1,0.0256406640625001,Inf,"Pseudomonal pneumonia"
"480.13",1,0,Inf,1,0.0256406640625001,Inf,"MRSA pneumonia"
"480.2",1,1,1,1,0.0127441265657664,78.4675195149288,"Viral pneumonia"
"480.3",1,0,Inf,1,0.0256406640625001,Inf,"Pneumonia due to fungus"
"480.5",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Bronchopneumonia and lung abscess"
"481",10,11,0.908923924430246,1,0.345707176432614,2.35982088023734,"Influenza"
"483",117,43,2.76286311633418,3.15389173711092e-09,1.92745678155896,4.02516186739813,"Acute bronchitis and bronchiolitis"
"495",405,145,2.95446396419286,5.07076880312634e-31,2.42673543778722,3.61269908548916,"Asthma"
"495.1",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Chronic obstructive asthma"
"495.11",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Chronic obstructive asthma with exacerbation"
"495.2",79,29,2.7522479043165,1.40351186636764e-06,1.77393829015109,4.37851684691188,"Asthma with exacerbation"
"496",7,1,7.0074227461396,0.0702008302019096,0.899732450917742,315.483448433818,"Chronic airway obstruction"
"496.1",0,0,0,1,0,Inf,"Emphysema"
"496.2",0,1,0,1,0,39.0005499686929,"Chronic bronchitis"
"496.21",2,2,1,1,0.0724800868201882,13.7968929656616,"Obstructive chronic bronchitis"
"496.3",3,1,3.0011010073282,0.624923402950941,0.240865842160766,157.462045135554,"Bronchiectasis"
"497",27,9,3.01094383053321,0.00386926728610424,1.37262380871637,7.28462705963923,"Bronchitis"
"498",15,1,15.0431924005841,0.000513953076205281,2.31232821277117,631.625517901326,"Acute bronchospasm"
"499",1,1,1,1,0.0127441265657664,78.4675195149288,"Cystic fibrosis"
"500",1,0,Inf,1,0.0256406640625001,Inf,"Lung disease due to external agents"
"500.1",0,0,0,1,0,Inf,"Extrinsic allergic alveolitis"
"500.2",0,0,0,1,0,Inf,"Pneumoconiosis"
"501",9,0,Inf,0.0038919056475841,1.97597000239633,Inf,"Pneumonitis due to inhalation of food or vomitus"
"502",0,0,0,1,0,Inf,"Postinflammatory pulmonary fibrosis"
"503",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Pulmonary congestion and hypostasis"
"504",0,1,0,1,0,39.0005499686929,"Other alveolar and parietoalveolar pneumonopathy"
"504.1",0,0,0,1,0,Inf,"Idiopathic fibrosing alveolitis"
"505",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Other pulmonary inflamation or edema"
"506",1,2,0.499934741692495,1,0.00847723359829884,9.60667792582765,"Empyema and pneumothorax"
"507",11,1,11.0177173234121,0.00631807707657538,1.60066159498277,473.539706575137,"Pleurisy; pleural effusion"
"508",10,2,5.00730711943237,0.0384590945866697,1.06636309580223,47.0238981205123,"Pulmonary collapse; interstitial/compensatory emphysema"
"509",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Respiratory failure, insufficiency, arrest"
"509.1",40,1,40.313855295461,3.54009336509613e-11,6.8253987829593,1619.7588429339,"Respiratory failure"
"509.2",14,2,7.01603193210593,0.00415217124711677,1.6100420231417,63.6942310270721,"Respiratory insufficiency"
"509.3",0,0,0,1,0,Inf,"Pulmonary insufficiency or respiratory failure following trauma and surgery"
"509.5",0,0,0,1,0,Inf,"Respiratory arrest"
"509.8",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Dependence on respirator [Ventilator] or supplemental oxygen"
"510",10,4,2.50298646583187,0.179253396062643,0.721257123902022,10.9421643186269,"Other diseases of lung"
"510.1",1,0,Inf,1,0.0256406640625001,Inf,"Lung involvement in conditions classified elsewhere"
"510.2",0,0,0,1,0,Inf,"Lung transplant"
"512",0,0,0,1,0,Inf,"Wheezing and painful respiration"
"512.1",13,4,3.25592540728585,0.0488490023791741,1.00486115005744,13.7128553818617,"Wheezing"
"512.2",9,1,9.01320790215885,0.0214215896134476,1.24812722854325,394.507452153997,"Painful respiration"
"512.3",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Abnormal chest sounds"
"512.7",83,21,4.00244754190118,5.4816317247913e-10,2.45143873463039,6.8162298358491,"Shortness of breath"
"512.8",171,98,1.77173610697578,7.58137520317301e-06,1.36942623392584,2.30273900554942,"Cough"
"512.9",50,17,2.96104033112392,6.37254092960552e-05,1.67593429220488,5.4847141073263,"Other dypnea"
"513",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Respiratory abnormalities"
"513.3",1,1,1,1,0.0127441265657664,78.4675195149288,"Hypoventilation"
"513.31",1,0,Inf,1,0.0256406640625001,Inf,"Apnea"
"513.32",0,0,0,1,0,Inf,"Orthopnea"
"513.4",1,0,Inf,1,0.0256406640625001,Inf,"Hyperventilation"
"513.8",0,0,0,1,0,Inf,"Disorders of diaphragm"
"514",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Abnormal findings examination of lungs"
"514.1",0,0,0,1,0,Inf,"Abnormal pulmonary function"
"514.2",0,0,0,1,0,Inf,"Solitary pulmonary nodule"
"516",0,0,0,1,0,Inf,"Abnormal sputum"
"516.1",1,0,Inf,1,0.0256406640625001,Inf,"Hemoptysis"
"519",1,1,1,1,0.0127441265657664,78.4675195149288,"Diseases of respiratory system"
"519.1",0,0,0,1,0,Inf,"Tracheostomy complications"
"519.2",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Respiratory complications"
"519.8",6,1,6.00512498300728,0.124865975703918,0.728166368871973,275.97469429796,"Other diseases of respiratory system"
"519.9",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Symptoms involving respiratory system"
"520",0,0,0,1,0,Inf,"Disorders of tooth development"
"520.1",0,0,0,1,0,Inf,"Hereditary disturbances in tooth structure"
"520.2",20,8,2.506063261215,0.0354383044031096,1.05605250128316,6.58551809412054,"Disturbances in tooth eruption"
"521",0,0,0,1,0,Inf,"Diseases of hard tissues of teeth"
"521.1",5,1,5.00321402927086,0.218606387868646,0.559605785796566,236.468153045554,"Dental caries"
"521.2",0,0,0,1,0,Inf,"Dental abrasion, erosion and attrition"
"521.4",0,0,0,1,0,Inf,"Tooth complications likely association with other diseases"
"522",0,0,0,1,0,Inf,"Diseases of pulp and periapical tissues"
"522.1",0,0,0,1,0,Inf,"Pulpitis and necrosis of tooth pulp"
"522.5",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Periapical abscess"
"523",0,1,0,1,0,39.0005499686929,"Gingival and periodontal diseases"
"523.1",1,0,Inf,1,0.0256406640625001,Inf,"Gingivitis"
"523.3",0,0,0,1,0,Inf,"Periodontitis (acute or chronic)"
"523.31",0,1,0,1,0,39.0005499686929,"Acute periodontitis"
"523.32",0,0,0,1,0,Inf,"Chronic periodontitis"
"524",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Dentofacial anomalies, including malocclusion"
"524.3",8,3,2.66928967960989,0.226299157311625,0.640168948329306,15.6305017429606,"Anomalies of tooth position/malocclusion"
"525",9,2,4.50562280085183,0.0652816328968019,0.931953071714923,42.8359630209716,"Other diseases of the teeth and supporting structures"
"525.1",0,0,0,1,0,Inf,"Loss of teeth or edentulism"
"525.2",0,0,0,1,0,Inf,"Atrophy of edentulous alveolar ridge"
"526",1,3,0.333211046611129,0.624923402950941,0.00635073677049683,4.15168872028168,"Diseases of the jaws"
"526.1",1,0,Inf,1,0.0256406640625001,Inf,"Cysts of the jaws"
"526.3",8,5,1.60089674588618,0.580797810273019,0.461381772127587,6.2241911540009,"Anomalies of jaw size/symmetry"
"526.4",2,2,1,1,0.0724800868201882,13.7968929656616,"Temporomandibular joint disorders"
"526.41",9,6,1.50085128016289,0.60695776698037,0.476674713020444,5.12830356456466,"Temporomandibular joint disorder NOS"
"526.42",1,3,0.333211046611129,0.624923402950941,0.00635073677049683,4.15168872028168,"Arthralgia/ankylosis of temporomandibular joint"
"526.5",0,1,0,1,0,39.0005499686929,"Inflammatory conditions of jaw"
"526.8",0,0,0,1,0,Inf,"Exostosis of jaw"
"526.9",3,1,3.0011010073282,0.624923402950941,0.240865842160766,157.462045135554,"Jaw disease NOS"
"527",0,1,0,1,0,39.0005499686929,"Diseases of the salivary glands"
"527.1",0,0,0,1,0,Inf,"Hypertrophy of salivary gland"
"527.2",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Sialoadenitis"
"527.7",1,0,Inf,1,0.0256406640625001,Inf,"Disturbance of salivary secretion"
"527.8",1,0,Inf,1,0.0256406640625001,Inf,"Other specified diseases of the salivary glands"
"528",0,2,0,0.499948943122639,0,5.32439824265389,"Diseases of the oral soft tissues"
"528.1",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Stomatitis and mucositis"
"528.11",1,0,Inf,1,0.0256406640625001,Inf,"Ulcerative stomatitis & mucositis"
"528.12",0,0,0,1,0,Inf,"Oral aphthae"
"528.3",0,1,0,1,0,39.0005499686929,"Cellulitis and abscess of oral soft tissues"
"528.4",0,0,0,1,0,Inf,"Cysts of oral soft tissues"
"528.41",0,0,0,1,0,Inf,"Cyst of the salivary gland"
"528.5",4,1,4.00168320033376,0.374872338251567,0.395844813412059,196.963883860952,"Diseases of lips"
"528.6",0,0,0,1,0,Inf,"Leukoplakia of oral mucosa"
"528.7",0,0,0,1,0,Inf,"Sialolithiasis"
"529",0,1,0,1,0,39.0005499686929,"Diseases of the tongue"
"529.1",0,0,0,1,0,Inf,"Glossitis"
"529.6",0,0,0,1,0,Inf,"Glossodynia"
"530",1,0,Inf,1,0.0256406640625001,Inf,"Diseases of esophagus"
"530.1",12,5,2.40337125509149,0.143115944236927,0.787380065320681,8.71412309610875,"Esophagitis, GERD and related diseases"
"530.11",157,50,3.21065395405983,2.53226570259403e-14,2.31522070544606,4.51873786638134,"GERD"
"530.12",1,0,Inf,1,0.0256406640625001,Inf,"Ulcer of esophagus"
"530.13",0,0,0,1,0,Inf,"Barrett's esophagus"
"530.14",17,6,2.8395932927587,0.0344809580547822,1.06706053422762,8.80268093240949,"Reflux esophagitis"
"530.15",3,2,1.50023730466807,1,0.171777047656231,17.9628739392105,"Eosinophilic esophagitis"
"530.2",0,0,0,1,0,Inf,"Esophageal bleeding"
"530.3",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Stricture and stenosis of esophagus"
"530.5",1,0,Inf,1,0.0256406640625001,Inf,"Disorders of esophageal motility"
"530.6",0,0,0,1,0,Inf,"Diverticulum of esophagus, acquired"
"530.7",1,0,Inf,1,0.0256406640625001,Inf,"Gastroesophageal laceration-hemorrhage syndrome"
"530.9",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Heartburn"
"531",0,0,0,1,0,Inf,"Peptic ulcer"
"531.1",0,0,0,1,0,Inf,"Hemorrhage from gastrointestinal ulcer"
"531.2",2,2,1,1,0.0724800868201882,13.7968929656616,"Gastric ulcer"
"531.3",0,0,0,1,0,Inf,"Duodenal ulcer"
"531.4",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Peptic ulcers"
"531.5",0,0,0,1,0,Inf,"Gastrojejunal ulcer"
"532",36,4,9.05770667270421,1.76432528877932e-07,3.24288866977644,35.0621803460587,"Dysphagia"
"533",3,4,0.749871140511012,1,0.109806969522677,4.43496385806755,"Heartburn"
"535",0,0,0,1,0,Inf,"Gastritis and duodenitis"
"535.1",13,4,3.25592540728585,0.0488490023791741,1.00486115005744,13.7128553818617,"Acute gastritis"
"535.2",2,2,1,1,0.0724800868201882,13.7968929656616,"Atrophic gastritis"
"535.6",1,1,1,1,0.0127441265657664,78.4675195149288,"Duodenitis"
"535.8",11,3,3.67192424340112,0.0571984151591906,0.969271439753019,20.5109105968483,"Other specified gastritis"
"535.9",38,10,3.82111592363344,5.9298295403769e-05,1.86572055559713,8.61058589022113,"Gastritis and duodenitis, NOS"
"536",0,0,0,1,0,Inf,"Disorders of function of stomach"
"536.3",17,2,8.52469191540543,0.000720709676349453,2.02175998511376,76.0182073581393,"Gastroparesis"
"536.7",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Complications of gastrostomy, colostomy and enterostomy"
"536.8",10,8,1.25048049378322,0.814358757910828,0.443941560032506,3.64929968858195,"Dyspepsia and disorders of function of stomach"
"537",5,2,2.50145274824621,0.452957418280467,0.409264654976701,26.289463638823,"Other disorders of stomach and duodenum"
"537.1",0,0,0,1,0,Inf,"Lesions of stomach and duodenum"
"539",2,4,0.499832585688502,0.68740423901741,0.0451948011474305,3.48942652497293,"Bariatric surgery"
"540",0,0,0,1,0,Inf,"Appendiceal conditions"
"540.1",1,0,Inf,1,0.0256406640625001,Inf,"Appendicitis"
"540.11",11,2,5.50918917133098,0.0223754429089032,1.20147313533013,51.1627798519897,"Acute appendicitis"
"550",1,0,Inf,1,0.0256406640625001,Inf,"Abdominal hernia"
"550.1",1,1,1,1,0.0127441265657664,78.4675195149288,"Inguinal hernia"
"550.2",5,1,5.00321402927086,0.218606387868646,0.559605785796566,236.468153045554,"Diaphragmatic hernia"
"550.3",0,0,0,1,0,Inf,"Femoral hernia"
"550.4",3,1,3.0011010073282,0.624923402950941,0.240865842160766,157.462045135554,"Umbilical hernia"
"550.5",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Ventral hernia"
"550.6",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Incisional hernia"
"555",0,0,0,1,0,Inf,"Inflammatory bowel disease"
"555.1",23,9,2.56279786397258,0.0198626118006562,1.14091245525001,6.29907227780335,"Crohn's disease"
"555.2",8,11,0.726852800128791,0.647281640030573,0.253564662700447,1.98585118462703,"Ulcerative colitis"
"555.21",0,2,0,0.499948943122639,0,5.32439824265389,"Ulcerative colitis (chronic)"
"556",0,0,0,1,0,Inf,"Ulceration of the lower GI tract"
"556.1",0,0,0,1,0,Inf,"Ulceration of intestine"
"556.11",0,0,0,1,0,Inf,"Angiodysplasia of intestine"
"557",1,0,Inf,1,0.0256406640625001,Inf,"Intestinal malabsorption"
"557.1",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Celiac or tropical sprue"
"557.11",12,5,2.40337125509149,0.143115944236927,0.787380065320681,8.71412309610875,"Celiac disease"
"557.8",0,1,0,1,0,39.0005499686929,"Other specified intestinal malabsorption"
"557.9",1,2,0.499934741692495,1,0.00847723359829884,9.60667792582765,"Intestinal malabsorption NOS"
"558",64,18,3.58861031886601,2.97546926619333e-07,2.09695574383688,6.44480387421471,"Noninfectious gastroenteritis"
"559",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Ileostomy status"
"560",0,0,0,1,0,Inf,"Intestinal obstruction without mention of hernia"
"560.1",5,2,2.50145274824621,0.452957418280467,0.409264654976701,26.289463638823,"Paralytic ileus"
"560.2",7,0,Inf,0.0155915110331341,1.44235736046564,Inf,"Impaction of intestine"
"560.3",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Peritoneal or intestinal adhesions"
"560.4",14,4,3.50643351203389,0.0307337235467839,1.10029785871212,14.6365726498057,"Other intestinal obstruction"
"561",7,8,0.874833579802956,1,0.269808121434526,2.76312435142514,"Symptoms involving digestive system"
"561.1",119,37,3.27124798133137,2.16188652881997e-11,2.23956962238613,4.87936794102354,"Diarrhea"
"561.2",20,9,2.22705066367391,0.0610475475942429,0.968199982303161,5.56133008284654,"Flatulence"
"562",0,0,0,1,0,Inf,"Diverticulosis and diverticulitis"
"562.1",0,0,0,1,0,Inf,"Diverticulosis"
"562.2",0,0,0,1,0,Inf,"Diverticulitis"
"563",159,40,4.07391790148785,2.5997984124926e-18,2.85758310021878,5.93020379162461,"Constipation"
"564",8,2,4.0041363654348,0.109195503191754,0.798578142130368,38.7324650381284,"Functional digestive disorders"
"564.1",62,21,2.97724482110695,6.8846428555536e-06,1.78632133433545,5.15107409158279,"Irritable Bowel Syndrome"
"564.8",6,2,3.00232616356242,0.288861412209944,0.536486640863501,30.4312797060659,"Abnormal findings on exam of gastrointestinal tract/abdominal area"
"564.9",0,0,0,1,0,Inf,"History of diseases of digestive system"
"565",16,4,4.00905469413842,0.0117350314647131,1.29211365272031,16.4843225935553,"Anal and rectal conditions"
"565.1",0,0,0,1,0,Inf,"Anal and rectal polyp"
"567",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Peritonitis and retroperitoneal infections"
"568",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Other disorders of peritoneum"
"568.1",3,1,3.0011010073282,0.624923402950941,0.240865842160766,157.462045135554,"Peritoneal adhesions (postoperative) (postinfection)"
"569",8,3,2.66928967960989,0.226299157311625,0.640168948329306,15.6305017429606,"Other disorders of intestine"
"569.1",1,0,Inf,1,0.0256406640625001,Inf,"Toxic gastroenteritis and colitis"
"569.2",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Gastrointestinal complications"
"571",0,0,0,1,0,Inf,"Chronic liver disease and cirrhosis"
"571.5",21,4,5.26738761977704,0.000897646958876971,1.77551881862191,21.1220044572937,"Chronic nonalcoholic liver disease"
"571.51",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Cirrhosis of liver without mention of alcohol"
"571.6",1,0,Inf,1,0.0256406640625001,Inf,"Biliary cirrhosis"
"571.8",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Liver abscess and sequelae of chronic liver disease"
"571.81",1,0,Inf,1,0.0256406640625001,Inf,"Portal hypertension"
"572",6,0,Inf,0.0312021488432461,1.17810890620027,Inf,"Ascites (non malignant)"
"573",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Disorders of liver"
"573.1",0,0,0,1,0,Inf,"Chronic passive congestion of liver"
"573.2",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Liver replaced by transplant"
"573.3",5,1,5.00321402927086,0.218606387868646,0.559605785796566,236.468153045554,"Hepatomegaly"
"573.4",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Acute and subacute necrosis of liver"
"573.5",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Jaundice"
"573.6",1,1,1,1,0.0127441265657664,78.4675195149288,"Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH]"
"573.7",17,5,3.40763254238452,0.0167808332657328,1.20567643388834,11.8208439914415,"Abnormal results of function study of liver"
"573.8",1,0,Inf,1,0.0256406640625001,Inf,"Other specified disorders of liver"
"573.9",19,2,9.53148505367654,0.000218159649913838,2.2973917833211,84.5719579015985,"Abnormal serum enzyme levels"
"573.91",19,4,4.76375052653221,0.00257090190622047,1.58163336292529,19.2599826220054,"Elevated levels of transaminase or lactic acid dehydrogenase"
"574",0,0,0,1,0,Inf,"Cholelithiasis and cholecystitis"
"574.1",27,9,3.01094383053321,0.00386926728610424,1.37262380871637,7.28462705963923,"Cholelithiasis"
"574.11",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Cholelithiasis with acute cholecystitis"
"574.12",11,4,2.75382477805195,0.118188465432726,0.815253522833571,11.8689388657967,"Cholelithiasis with other cholecystitis"
"574.2",4,2,2.00066988154151,0.68740423901741,0.286580041976312,22.1264387631198,"Calculus of bile duct"
"574.3",16,4,4.00905469413842,0.0117350314647131,1.29211365272031,16.4843225935553,"Cholecystitis without cholelithiasis"
"575",0,0,0,1,0,Inf,"Other biliary tract disease"
"575.1",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Cholangitis"
"575.2",1,0,Inf,1,0.0256406640625001,Inf,"Obstruction of bile duct"
"575.6",0,0,0,1,0,Inf,"Cholesterolosis of gallbladder"
"575.7",8,2,4.0041363654348,0.109195503191754,0.798578142130368,38.7324650381284,"Other disorders of gallbladder"
"575.8",3,2,1.50023730466807,1,0.171777047656231,17.9628739392105,"Other disorders of biliary tract"
"575.9",0,0,0,1,0,Inf,"Nonspecific abnormal findings on exam of biliary tract"
"577",0,1,0,1,0,39.0005499686929,"Diseases of pancreas"
"577.1",12,6,2.00230848572449,0.237450378024006,0.694837958908691,6.50796235606421,"Acute pancreatitis"
"577.2",5,1,5.00321402927086,0.218606387868646,0.559605785796566,236.468153045554,"Chronic pancreatitis"
"577.3",0,1,0,1,0,39.0005499686929,"Cyst and pseudocyst of pancreas"
"578",0,0,0,1,0,Inf,"Gastrointestinal hemorrhage"
"578.1",12,2,6.01126986927307,0.0128782686588249,1.33722544841022,55.2836124191798,"Hematemesis"
"578.2",19,4,4.76375052653221,0.00257090190622047,1.58163336292529,19.2599826220054,"Blood in stool"
"578.8",21,15,1.40166879793822,0.404161781524707,0.687847316235067,2.92663914702716,"Hemorrhage of rectum and anus"
"578.9",9,6,1.50085128016289,0.60695776698037,0.476674713020444,5.12830356456466,"Hemorrhage of gastrointestinal tract"
"579",17,2,8.52469191540543,0.000720709676349453,2.02175998511376,76.0182073581393,"Other symptoms involving abdomen and pelvis"
"579.2",0,0,0,1,0,Inf,"Splenomegaly"
"579.8",1,3,0.333211046611129,0.624923402950941,0.00635073677049683,4.15168872028168,"Nonspecific abnormal findings in stool contents"
"580",0,0,0,1,0,Inf,"Nephritis; nephrosis; renal sclerosis"
"580.1",0,0,0,1,0,Inf,"Glomerulonephritis"
"580.11",0,0,0,1,0,Inf,"Proliferative glomerulonephritis"
"580.12",3,1,3.0011010073282,0.624923402950941,0.240865842160766,157.462045135554,"Non-proliferative glomerulonephritis"
"580.13",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Acute glomerulonephritis, NOS"
"580.14",3,1,3.0011010073282,0.624923402950941,0.240865842160766,157.462045135554,"Chronic glomerulonephritis"
"580.2",4,0,Inf,0.124923418594964,0.660285139988072,Inf,"Nephrotic syndrome without mention of glomerulonephritis"
"580.3",0,0,0,1,0,Inf,"Nephritis and nephropathy without mention of glomerulonephritis"
"580.31",3,2,1.50023730466807,1,0.171777047656231,17.9628739392105,"Nephritis and nephropathy in diseases classified elsewhere"
"580.32",2,2,1,1,0.0724800868201882,13.7968929656616,"Nephritis & nephropathy"
"580.4",0,1,0,1,0,39.0005499686929,"Renal sclerosis, NOS"
"585",0,0,0,1,0,Inf,"Renal failure"
"585.1",25,4,6.27588126209201,0.000101475342212237,2.1648876001949,24.831446011732,"Acute renal failure"
"585.2",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Renal failure NOS"
"585.3",12,2,6.01126986927307,0.0128782686588249,1.33722544841022,55.2836124191798,"Chronic renal failure"
"585.31",21,2,10.5372217983572,6.48855075385158e-05,2.57385165952517,92.7816706650456,"Renal dialysis"
"585.32",3,1,3.0011010073282,0.624923402950941,0.240865842160766,157.462045135554,"End stage renal disease"
"585.33",0,0,0,1,0,Inf,"Chronic Kidney Disease, Stage III"
"585.34",0,0,0,1,0,Inf,"Chronic Kidney Disease, Stage IV"
"585.4",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Chronic kidney disease, Stage I or II"
"586",10,2,5.00730711943237,0.0384590945866697,1.06636309580223,47.0238981205123,"Other disorders of the kidney and ureters"
"586.1",1,0,Inf,1,0.0256406640625001,Inf,"Anatomical abnormatilies of kidney and ureters"
"586.11",0,0,0,1,0,Inf,"Small kidney"
"586.12",0,0,0,1,0,Inf,"Vesicoureteral reflux"
"586.2",1,1,1,1,0.0127441265657664,78.4675195149288,"Cyst of kidney, acquired"
"586.3",0,0,0,1,0,Inf,"Vascular disorders of kidney/hypertrophy"
"586.4",1,0,Inf,1,0.0256406640625001,Inf,"Stricture/obstruction of ureter"
"587",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Kidney replaced by transpant"
"588",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Disorders resulting from impaired renal function"
"588.1",0,0,0,1,0,Inf,"Renal osteodystrophy"
"588.2",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Secondary hyperparathyroidism (of renal origin)"
"589",1,0,Inf,1,0.0256406640625001,Inf,"Abnormal kidney function"
"590",40,19,2.11419940509363,0.00844464325674393,1.19423907836906,3.87113796189597,"Infections of kidney"
"591",384,134,3.02409823660164,1.98828908452683e-30,2.46696803735819,3.72545151637431,"Urinary tract infection"
"592",0,0,0,1,0,Inf,"Cystitis and urethritis"
"592.1",7,1,7.0074227461396,0.0702008302019096,0.899732450917742,315.483448433818,"Cystitis"
"592.11",18,6,3.00724171951017,0.0224938645674846,1.14226810458275,9.26101042984537,"Acute cystitis"
"592.12",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Chronic cystitis"
"592.13",5,1,5.00321402927086,0.218606387868646,0.559605785796566,236.468153045554,"Chronic interstitial cystitis"
"592.2",1,1,1,1,0.0127441265657664,78.4675195149288,"Urethritis and urethral syndrome"
"592.21",0,0,0,1,0,Inf,"Urethral syndrome"
"592.3",0,0,0,1,0,Inf,"Urethral stricture due to infecton"
"593",26,7,3.72801032120224,0.00129509939974293,1.57413705616642,10.1837057843666,"Hematuria"
"593.1",3,3,1,1,0.133857924580655,7.47060738564985,"Gross hematuria"
"593.2",5,2,2.50145274824621,0.452957418280467,0.409264654976701,26.289463638823,"Microscopic hematuria"
"594",0,0,0,1,0,Inf,"Urinary calculus"
"594.1",26,16,1.62824650952372,0.163243830030525,0.839938047795032,3.25320920892606,"Calculus of kidney"
"594.2",0,0,0,1,0,Inf,"Calculus of lower urinary tract"
"594.3",15,6,2.5045233003783,0.0780368664117355,0.917288090474378,7.88502285762086,"Calculus of ureter"
"594.8",8,0,Inf,0.00779017972330908,1.70850001047368,Inf,"Renal colic"
"595",8,5,1.60089674588618,0.580797810273019,0.461381772127587,6.2241911540009,"Hydronephrosis"
"596",1,0,Inf,1,0.0256406640625001,Inf,"Other disorders of bladder"
"596.1",0,0,0,1,0,Inf,"Bladder neck obstruction"
"596.5",16,4,4.00905469413842,0.0117350314647131,1.29211365272031,16.4843225935553,"Functional disorders of bladder"
"597",1,0,Inf,1,0.0256406640625001,Inf,"Other disorders of urethra and urinary tract"
"597.1",1,0,Inf,1,0.0256406640625001,Inf,"Urethral stricture (not specified as infectious)"
"597.2",0,0,0,1,0,Inf,"Urinary complications"
"597.8",0,0,0,1,0,Inf,"Urethral hypermobility/ISD"
"598",0,0,0,1,0,Inf,"Abnormal findings on examination of urine"
"598.1",1,0,Inf,1,0.0256406640625001,Inf,"Proteinuria"
"598.4",0,0,0,1,0,Inf,"Other cells and casts in urine"
"598.9",12,2,6.01126986927307,0.0128782686588249,1.33722544841022,55.2836124191798,"Other nonspecific findings on examination of urine"
"599",3,2,1.50023730466807,1,0.171777047656231,17.9628739392105,"Symptoms/disorders of the urinary system"
"599.1",1,0,Inf,1,0.0256406640625001,Inf,"Urinary obstruction"
"599.2",13,2,6.51355040369211,0.00734278205860024,1.47346886699238,59.5106350126133,"Retention of urine"
"599.3",89,39,2.3056045360145,1.0230484785233e-05,1.56197955852164,3.45907453798148,"Dysuria"
"599.4",40,6,6.71220159913568,2.92770578782015e-07,2.82420154747305,19.3869070180263,"Urinary incontinence"
"599.5",37,9,4.13398924846942,3.89873680774218e-05,1.95687021248387,9.75310635088381,"Frequency of urination and polyuria"
"599.6",0,0,0,1,0,Inf,"Oliguria and anuria"
"599.7",0,0,0,1,0,Inf,"Urethral discharge"
"599.8",5,2,2.50145274824621,0.452957418280467,0.409264654976701,26.289463638823,"Symptoms involving urinary system"
"599.9",10,3,3.33807230775825,0.0920712668458913,0.858712596769343,18.8836652906563,"Other abnormality of urination"
"600",0,0,0,1,0,Inf,"Hyperplasia of prostate"
"601",0,0,0,1,0,Inf,"Inflammatory diseases of prostate"
"601.1",0,0,0,1,0,Inf,"Prostatitis"
"601.11",0,0,0,1,0,Inf,"Acute prostatitis"
