Phecode,Number of Patients with Schizoaffective Disorder,Number of Patients with Other Schizophrenia,Hazard Ratio,P-Value,CI Lower Bound,CI Upper Bound,PheWAS Description
500,0,0,NA,NA,NA,NA,Lung disease due to external agents
500.1,0,0,NA,NA,NA,NA,Extrinsic allergic alveolitis
500.2,0,0,NA,NA,NA,NA,Pneumoconiosis
501,6,5,1.20253783015856,0.76068439601769,0.36700263136254,3.94029118427204,Pneumonitis due to inhalation of food or vomitus
502,5,3,1.67784040214365,0.478565902301727,0.40096595977045,7.02091623108663,Postinflammatory pulmonary fibrosis
503,1,5,0.230864955005916,0.181811924048338,0.026842171327021,1.98563025325116,Pulmonary congestion and hypostasis
504,1,0,231492879.368222,0.998961366531675,0,Inf,Other alveolar and parietoalveolar pneumonopathy
504.1,0,1,4.57392212995277E-09,0.998963794387738,0,Inf,Idiopathic fibrosing alveolitis
505,0,4,4.72768039802641E-09,0.997932344042587,0,Inf,Other pulmonary inflamation or edema
506,3,1,3.01378283010404,0.339379089636215,0.313491663739475,28.9732965740938,Empyema and pneumothorax
507,7,21,0.377692786230159,0.0263347815232158,0.159961980101903,0.891785914874429,Pleurisy; pleural effusion
508,7,21,0.368995921263879,0.0227252967311321,0.156493249784405,0.870056632455126,Pulmonary collapse; interstitial/compensatory emphysema
509,0,5,4.76403456547545E-09,0.997690079716257,0,Inf,"Respiratory failure, insufficiency, arrest"
509.1,32,43,0.821371752797423,0.403648697701702,0.517573005950038,1.30349061588934,Respiratory failure
509.2,0,7,4.69912327676556E-09,0.997263078027817,0,Inf,Respiratory insufficiency
509.3,0,0,NA,NA,NA,NA,Pulmonary insufficiency or respiratory failure following trauma and surgery
509.5,0,0,NA,NA,NA,NA,Respiratory arrest
509.8,7,2,3.91913673699983,0.0891258769568963,0.8115216763467,18.9269531683337,Dependence on respirator [Ventilator] or supplemental oxygen
510,0,9,4.58254606087203E-09,0.996891639836675,0,Inf,Other diseases of lung
510.1,0,1,4.57392214294079E-09,0.998963794408448,0,Inf,Lung involvement in conditions classified elsewhere
510.2,0,0,NA,NA,NA,NA,Lung transplant
512,0,0,NA,NA,NA,NA,Wheezing and painful respiration
512.1,2,1,2.00071898913398,0.571226726413918,0.181418403166,22.0643352803552,Wheezing
512.2,0,3,1.77634614832393E-09,0.998858655901474,0,Inf,Painful respiration
512.3,0,0,NA,NA,NA,NA,Abnormal chest sounds
512.7,45,75,0.696852247565361,0.0581446651274579,0.479590117396865,1.01253765939271,Shortness of breath
512.8,27,36,0.979216999301893,0.935986195731271,0.586537077692251,1.63479167505402,Cough
512.9,11,39,0.32461235463205,0.00102202914177764,0.165871441283921,0.635270182522843,Other dypnea
513,1,0,218483309.825379,0.998963819503303,0,Inf,Respiratory abnormalities
513.3,2,0,218666482.896289,0.998534548135003,0,Inf,Hypoventilation
513.31,0,0,NA,NA,NA,NA,Apnea
513.32,0,0,NA,NA,NA,NA,Orthopnea
513.4,0,0,NA,NA,NA,NA,Hyperventilation
513.8,0,1,5.04229767722469E-09,0.998971119458099,0,Inf,Disorders of diaphragm
514,9,11,0.935366536798268,0.884424852617491,0.379945182263431,2.30272839084291,Abnormal findings examination of lungs
514.1,0,0,NA,NA,NA,NA,Abnormal pulmonary function
514.2,1,0,219679925.712819,0.998963526246725,0,Inf,Solitary pulmonary nodule
516,0,1,4.57243060951893E-09,0.998963753623867,0,Inf,Abnormal sputum
516.1,1,2,0.52997934154675,0.604453222063263,0.047967616229968,5.8555776697289,Hemoptysis
519,0,0,NA,NA,NA,NA,Diseases of respiratory system
519.1,1,0,231766845.981491,0.998961326202908,0,Inf,Tracheostomy complications
519.2,0,0,NA,NA,NA,NA,Respiratory complications
519.8,0,1,4.57237458826913E-09,0.998963763876964,0,Inf,Other diseases of respiratory system
519.9,0,0,NA,NA,NA,NA,Symptoms involving respiratory system
520,0,0,NA,NA,NA,NA,Disorders of tooth development
520.1,0,0,NA,NA,NA,NA,Hereditary disturbances in tooth structure
520.2,0,0,NA,NA,NA,NA,Disturbances in tooth eruption
521,0,0,NA,NA,NA,NA,Diseases of hard tissues of teeth
521.1,0,1,4.57392213586648E-09,0.998963794307364,0,Inf,Dental caries
521.2,0,0,NA,NA,NA,NA,"Dental abrasion, erosion and attrition"
521.4,0,0,NA,NA,NA,NA,Tooth complications likely association with other diseases
522,0,0,NA,NA,NA,NA,Diseases of pulp and periapical tissues
522.1,0,0,NA,NA,NA,NA,Pulpitis and necrosis of tooth pulp
522.5,0,0,NA,NA,NA,NA,Periapical abscess
523,0,0,NA,NA,NA,NA,Gingival and periodontal diseases
523.1,0,0,NA,NA,NA,NA,Gingivitis
523.3,0,0,NA,NA,NA,NA,Periodontitis (acute or chronic)
523.31,0,0,NA,NA,NA,NA,Acute periodontitis
523.32,0,0,NA,NA,NA,NA,Chronic periodontitis
524,0,0,NA,NA,NA,NA,"Dentofacial anomalies, including malocclusion"
524.3,0,0,NA,NA,NA,NA,Anomalies of tooth position/malocclusion
525,1,0,229536879.07555,0.998961640130164,0,Inf,Other diseases of the teeth and supporting structures
525.1,0,0,NA,NA,NA,NA,Loss of teeth or edentulism
525.2,0,0,NA,NA,NA,NA,Atrophy of edentulous alveolar ridge
526,0,0,NA,NA,NA,NA,Diseases of the jaws
526.1,0,0,NA,NA,NA,NA,Cysts of the jaws
526.3,0,0,NA,NA,NA,NA,Anomalies of jaw size/symmetry
526.4,0,0,NA,NA,NA,NA,Temporomandibular joint disorders
526.41,0,1,4.57392213621403E-09,0.998963794261742,0,Inf,Temporomandibular joint disorder NOS
526.42,0,0,NA,NA,NA,NA,Arthralgia/ankylosis of temporomandibular joint
526.5,0,0,NA,NA,NA,NA,Inflammatory conditions of jaw
526.8,0,0,NA,NA,NA,NA,Exostosis of jaw
526.9,0,0,NA,NA,NA,NA,Jaw disease NOS
527,0,0,NA,NA,NA,NA,Diseases of the salivary glands
527.1,0,0,NA,NA,NA,NA,Hypertrophy of salivary gland
527.2,0,0,NA,NA,NA,NA,Sialoadenitis
527.7,0,1,4.67352763839494E-09,0.998965036719806,0,Inf,Disturbance of salivary secretion
527.8,0,0,NA,NA,NA,NA,Other specified diseases of the salivary glands
528,0,0,NA,NA,NA,NA,Diseases of the oral soft tissues
528.1,0,0,NA,NA,NA,NA,Stomatitis and mucositis
528.11,0,0,NA,NA,NA,NA,Ulcerative stomatitis & mucositis
528.12,0,0,NA,NA,NA,NA,Oral aphthae
528.3,0,0,NA,NA,NA,NA,Cellulitis and abscess of oral soft tissues
528.4,0,0,NA,NA,NA,NA,Cysts of oral soft tissues
528.41,0,0,NA,NA,NA,NA,Cyst of the salivary gland
528.5,0,0,NA,NA,NA,NA,Diseases of lips
528.6,0,0,NA,NA,NA,NA,Leukoplakia of oral mucosa
528.7,0,0,NA,NA,NA,NA,Sialolithiasis
529,0,0,NA,NA,NA,NA,Diseases of the tongue
529.1,0,0,NA,NA,NA,NA,Glossitis
529.6,0,0,NA,NA,NA,NA,Glossodynia
530,0,1,4.57392213716798E-09,0.998963794294483,0,Inf,Diseases of esophagus
530.1,1,6,0.183943799884045,0.117309800205147,0.022104570264915,1.53069347697231,"Esophagitis, GERD and related diseases"
530.11,100,83,1.33708402880548,0.0521913006772514,0.997249098335151,1.79272531112971,GERD
530.12,0,1,3.62069961538487E-08,0.999229235848186,0,Inf,Ulcer of esophagus
530.13,1,4,0.320213488221392,0.309033454120092,0.03569097560065,2.87290207996007,Barrett's esophagus
530.14,7,4,2.35835047074,0.190088659977286,0.653526282192613,8.5104717199428,Reflux esophagitis
530.15,1,0,218630744.051861,0.998963788354258,0,Inf,Eosinophilic esophagitis
530.2,2,4,0.50879343966909,0.435325832278166,0.0931646117079145,2.77863836390907,Esophageal bleeding
530.3,1,0,842239384.389073,0.999341434483609,0,Inf,Stricture and stenosis of esophagus
530.5,0,1,4.57692555347723E-09,0.998963828702561,0,Inf,Disorders of esophageal motility
530.6,0,0,NA,NA,NA,NA,"Diverticulum of esophagus, acquired"
530.7,0,0,NA,NA,NA,NA,Gastroesophageal laceration-hemorrhage syndrome
530.9,1,0,640637095.845676,0.99933703800813,0,Inf,Heartburn
531,0,0,NA,NA,NA,NA,Peptic ulcer
531.1,0,1,4.57240890188627E-09,0.998963765685307,0,Inf,Hemorrhage from gastrointestinal ulcer
531.2,0,0,NA,NA,NA,NA,Gastric ulcer
531.3,0,1,4.57240939153442E-09,0.99896376571014,0,Inf,Duodenal ulcer
531.4,5,1,5.11098372873504,0.136455981988256,0.597004873713243,43.7553457694912,Peptic ulcers
531.5,0,0,NA,NA,NA,NA,Gastrojejunal ulcer
532,32,26,1.3255037726742,0.287790548297778,0.788370540014333,2.22859703933328,Dysphagia
533,0,0,NA,NA,NA,NA,Heartburn
535,0,0,NA,NA,NA,NA,Gastritis and duodenitis
535.1,1,2,0.518695348239136,0.592024164895274,0.0470177838967207,5.72219364647009,Acute gastritis
535.2,0,0,NA,NA,NA,NA,Atrophic gastritis
535.6,0,1,2.25059053847383E-09,0.999361150134179,0,Inf,Duodenitis
535.8,0,3,2.02935387416054E-09,0.998878239562381,0,Inf,Other specified gastritis
535.9,2,4,0.714400427288959,0.698981334790049,0.129911281011345,3.92858854548649,"Gastritis and duodenitis, NOS"
536,0,0,NA,NA,NA,NA,Disorders of function of stomach
536.3,1,5,0.21681307462846,0.163120819389306,0.0252963585800258,1.85828759428497,Gastroparesis
536.7,2,1,2.00201404516423,0.570867697523924,0.18153579970664,22.0786216465943,"Complications of gastrostomy, colostomy and enterostomy"
536.8,0,0,NA,NA,NA,NA,Dyspepsia and disorders of function of stomach
537,0,0,NA,NA,NA,NA,Other disorders of stomach and duodenum
537.1,0,1,4.65453768499128E-09,0.998964783338231,0,Inf,Lesions of stomach and duodenum
539,16,2,8.30852447766233,0.00476202425591209,1.91005800587979,36.1410903665816,Bariatric surgery
540,0,0,NA,NA,NA,NA,Appendiceal conditions
540.1,0,0,NA,NA,NA,NA,Appendicitis
540.11,1,1,1,1,0.0625488361661124,15.9875077026897,Acute appendicitis
550,0,0,NA,NA,NA,NA,Abdominal hernia
550.1,2,4,0.546093941935529,0.485001577243683,0.099958182640262,2.98343352731751,Inguinal hernia
550.2,1,6,0.203154814132764,0.142799989996633,0.0241033448535357,1.71228842951494,Diaphragmatic hernia
550.3,0,0,NA,NA,NA,NA,Femoral hernia
550.4,0,2,4.73759820822406E-09,0.998537810160243,0,Inf,Umbilical hernia
550.5,0,0,NA,NA,NA,NA,Ventral hernia
550.6,0,0,NA,NA,NA,NA,Incisional hernia
555,0,0,NA,NA,NA,NA,Inflammatory bowel disease
555.1,4,9,0.452988632590937,0.187630960300374,0.139481297339464,1.47115566868584,Crohn's disease
555.2,3,9,0.351698665663436,0.117383588671993,0.0950858458304208,1.30084504532922,Ulcerative colitis
555.21,1,2,0.520532718326519,0.594001956615042,0.0471901528187753,5.74175531681246,Ulcerative colitis (chronic)
556,0,0,NA,NA,NA,NA,Ulceration of the lower GI tract
556.1,0,1,1.11604991127151E-08,0.999287318560632,0,Inf,Ulceration of intestine
556.11,0,0,NA,NA,NA,NA,Angiodysplasia of intestine
557,1,0,218630743.947952,0.99896378836278,0,Inf,Intestinal malabsorption
557.1,2,1,2.00543972340911,0.569920140335906,0.181845760846367,22.1164819323175,Celiac or tropical sprue
557.11,0,3,5.16073200752978E-09,0.998233884383391,0,Inf,Celiac disease
557.8,0,0,NA,NA,NA,NA,Other specified intestinal malabsorption
557.9,0,1,4.57392213124077E-09,0.998963794375793,0,Inf,Intestinal malabsorption NOS
558,1,8,0.127483092365966,0.0521607108910088,0.0159418871722327,1.01944886848131,Noninfectious gastroenteritis
559,2,2,1.00085297987792,0.999319711689716,0.140983246828675,7.10514695797722,Ileostomy status
560,0,0,NA,NA,NA,NA,Intestinal obstruction without mention of hernia
560.1,0,2,4.57240731641606E-09,0.998534543643697,0,Inf,Paralytic ileus
560.2,0,0,NA,NA,NA,NA,Impaction of intestine
560.3,0,1,4.57392213843697E-09,0.998963794381537,0,Inf,Peritoneal or intestinal adhesions
560.4,0,5,4.99571096375494E-09,0.997704254756248,0,Inf,Other intestinal obstruction
561,2,3,0.681467335426291,0.674455770763009,0.113835586684195,4.07954790571205,Symptoms involving digestive system
561.1,16,38,0.495709326299174,0.0199347168865355,0.274529571339915,0.895086583862864,Diarrhea
561.2,2,6,0.424813113644171,0.301216475872904,0.0838154060875574,2.15313854514446,Flatulence
562,0,0,NA,NA,NA,NA,Diverticulosis and diverticulitis
562.1,3,9,0.417508470214345,0.193895961356761,0.111783342531127,1.55938549298777,Diverticulosis
562.2,1,2,0.522481759576097,0.59624616416284,0.0473265075838126,5.76816678488877,Diverticulitis
563,39,39,1.24511972671122,0.348617009330104,0.787249387163703,1.96929100120474,Constipation
564,1,3,0.374600275093911,0.396415982621623,0.0387267605960623,3.62347286322476,Functional digestive disorders
564.1,10,15,0.798321814692453,0.58773202434258,0.353605448845144,1.8023413437075,Irritable Bowel Syndrome
564.8,0,0,NA,NA,NA,NA,Abnormal findings on exam of gastrointestinal tract/abdominal area
564.9,1,0,637277142.643193,0.999337117542176,0,Inf,History of diseases of digestive system
565,3,7,0.472569600467142,0.278370045647556,0.121861315879576,1.8325916282273,Anal and rectal conditions
565.1,0,0,NA,NA,NA,NA,Anal and rectal polyp
567,1,6,0.166532879852827,0.0969968844560965,0.0200492085346885,1.38325660207948,Peritonitis and retroperitoneal infections
568,0,0,NA,NA,NA,NA,Other disorders of peritoneum
568.1,1,1,1.01223138251336,0.993141135045369,0.0633137181314358,16.1831022088747,Peritoneal adhesions (postoperative) (postinfection)
569,1,3,0.334464870655126,0.342881687355014,0.034790683535817,3.21542258826801,Other disorders of intestine
569.1,0,0,NA,NA,NA,NA,Toxic gastroenteritis and colitis
569.2,2,2,1.205138403202,0.853879620665273,0.16543712327038,8.77891577272309,Gastrointestinal complications
571,0,0,NA,NA,NA,NA,Chronic liver disease and cirrhosis
571.5,11,14,0.866140456737684,0.72240738473023,0.391965467764833,1.91394230485595,Chronic nonalcoholic liver disease
571.51,7,19,0.369586259633139,0.0243724346837875,0.155366386001528,0.879173461035966,Cirrhosis of liver without mention of alcohol
571.6,0,0,NA,NA,NA,NA,Biliary cirrhosis
571.8,3,12,0.250146308416289,0.0318149389987213,0.070590287386371,0.886427551595127,Liver abscess and sequelae of chronic liver disease
571.81,1,5,0.214591395204676,0.160708222453037,0.0249852449077002,1.84306646046512,Portal hypertension
572,2,16,0.129108540649409,0.00635679968217523,0.0296752191303041,0.561714984998973,Ascites (non malignant)
573,1,1,1.07945991457243,0.956903773739785,0.0674269834631541,17.281415352141,Disorders of liver
573.1,0,0,NA,NA,NA,NA,Chronic passive congestion of liver
573.2,2,1,1.99956491355519,0.57154697811501,0.181313763427232,22.0516069378574,Liver replaced by transplant
573.3,0,0,NA,NA,NA,NA,Hepatomegaly
573.4,1,1,1.01877420198762,0.989506750023243,0.0637155026462801,16.2896129125353,Acute and subacute necrosis of liver
573.5,1,2,0.499945132397354,0.571365294176127,0.0453333295429627,5.51349609498533,Jaundice
573.6,3,0,219877461.380652,0.998204714545716,0,Inf,Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH]
573.7,7,6,1.23166187339317,0.708152681858639,0.413709214514486,3.66680488891375,Abnormal results of function study of liver
573.8,0,4,4.8729589836078E-09,0.99793716693764,0,Inf,Other specified disorders of liver
573.9,5,7,0.805966539306506,0.713980425281569,0.254297191490662,2.55442090678991,Abnormal serum enzyme levels
573.91,0,4,1.94968486516989E-09,0.998696710434897,0,Inf,Elevated levels of transaminase or lactic acid dehydrogenase
574,0,0,NA,NA,NA,NA,Cholelithiasis and cholecystitis
574.1,3,7,0.543919498143322,0.382557325151369,0.138649362738034,2.13378853402639,Cholelithiasis
574.11,1,0,218336847.528836,0.9989638570129,0,Inf,Cholelithiasis with acute cholecystitis
574.12,0,1,4.57392213142434E-09,0.998963794185393,0,Inf,Cholelithiasis with other cholecystitis
574.2,1,1,1.03341787848754,0.981457714562716,0.0646209178861555,16.5264212659301,Calculus of bile duct
574.3,0,3,6.6491356335299E-09,0.99835096418738,0,Inf,Cholecystitis without cholelithiasis
575,0,0,NA,NA,NA,NA,Other biliary tract disease
575.1,0,1,4.57392213043035E-09,0.998963794388401,0,Inf,Cholangitis
575.2,1,1,1.0032437294886,0.998172890409105,0.0627512074262341,16.0394998286106,Obstruction of bile duct
575.6,0,0,NA,NA,NA,NA,Cholesterolosis of gallbladder
575.7,0,0,NA,NA,NA,NA,Other disorders of gallbladder
575.8,0,4,5.14496595690091E-09,0.997974472725181,0,Inf,Other disorders of biliary tract
575.9,0,0,NA,NA,NA,NA,Nonspecific abnormal findings on exam of biliary tract
577,0,5,5.06131039317286E-09,0.997742310723729,0,Inf,Diseases of pancreas
577.1,1,8,0.125594454587561,0.0504620103957469,0.0157082296204512,1.00418490207261,Acute pancreatitis
577.2,0,3,4.63994149369136E-09,0.998206685112097,0,Inf,Chronic pancreatitis
577.3,1,2,0.509442107097064,0.581888322543845,0.0461846929223424,5.61942158887766,Cyst and pseudocyst of pancreas
578,0,0,NA,NA,NA,NA,Gastrointestinal hemorrhage
578.1,2,1,2.12101668550522,0.539580281113337,0.191971463564135,23.4342734939278,Hematemesis
578.2,0,5,1.87356222269919E-09,0.998537229807017,0,Inf,Blood in stool
578.8,3,3,1.11507455348172,0.894306675047585,0.223591291078686,5.56100040311893,Hemorrhage of rectum and anus
578.9,1,10,0.113209519959154,0.0386379425663657,0.0143615838079446,0.89240821769897,Hemorrhage of gastrointestinal tract
579,0,3,1.84074351551106E-09,0.998861880995958,0,Inf,Other symptoms involving abdomen and pelvis
579.2,1,0,659404910.915272,0.999336744681202,0,Inf,Splenomegaly
579.8,0,0,NA,NA,NA,NA,Nonspecific abnormal findings in stool contents
580,0,0,NA,NA,NA,NA,Nephritis; nephrosis; renal sclerosis
580.1,0,0,NA,NA,NA,NA,Glomerulonephritis
580.11,0,0,NA,NA,NA,NA,Proliferative glomerulonephritis
580.12,0,1,4.92445342385543E-09,0.998968944139551,0,Inf,Non-proliferative glomerulonephritis
580.13,0,0,NA,NA,NA,NA,"Acute glomerulonephritis, NOS"
580.14,0,0,NA,NA,NA,NA,Chronic glomerulonephritis
580.2,0,1,1.99378225357339E-09,0.999348466055171,0,Inf,Nephrotic syndrome without mention of glomerulonephritis
580.3,0,0,NA,NA,NA,NA,Nephritis and nephropathy without mention of glomerulonephritis
580.31,1,3,0.347333622206567,0.359991484243043,0.0360926905032698,3.34252291621776,Nephritis and nephropathy in diseases classified elsewhere
580.32,0,0,NA,NA,NA,NA,Nephritis & nephropathy
580.4,0,1,4.74887988137084E-09,0.998966117623239,0,Inf,"Renal sclerosis, NOS"
585,0,0,NA,NA,NA,NA,Renal failure
585.1,39,58,0.747045935243098,0.164120871755465,0.495374676258103,1.12657682378673,Acute renal failure
585.2,3,11,0.277803933486489,0.0492583655100212,0.0774966460553903,0.995849877237338,Renal failure NOS
585.3,27,45,0.629002252403355,0.0571306546302612,0.390123461560852,1.01415032037693,Chronic renal failure
585.31,13,11,1.21966563656621,0.628100754871391,0.546131614368067,2.72385671490882,Renal dialysis
585.32,11,20,0.548870306817415,0.110020444200486,0.262994608785649,1.14549349546317,End stage renal disease
585.33,48,4,12.4654379595713,1.25217588169514E-06,4.49426104818794,34.574570070106,"Chronic Kidney Disease, Stage III"
585.34,6,1,6.4170711296782,0.0856261951027433,0.770540203283576,53.4414709419058,"Chronic Kidney Disease, Stage IV"
585.4,13,6,2.25770638582036,0.0991706549056111,0.857586030134099,5.94370470770959,"Chronic kidney disease, Stage I or II"
586,3,18,0.183447651019434,0.00661245157630568,0.0539495977063312,0.623786684151652,Other disorders of the kidney and ureters
586.1,0,0,NA,NA,NA,NA,Anatomical abnormatilies of kidney and ureters
586.11,0,0,NA,NA,NA,NA,Small kidney
586.12,0,0,NA,NA,NA,NA,Vesicoureteral reflux
586.2,2,2,1.01970084644265,0.984435720835004,0.143622345701134,7.2397495748995,"Cyst of kidney, acquired"
586.3,1,0,218630744.262518,0.998963788339135,0,Inf,Vascular disorders of kidney/hypertrophy
586.4,1,0,218775093.321209,0.99896374570559,0,Inf,Stricture/obstruction of ureter
587,2,6,0.334516495640052,0.179867835676934,0.0675157308727516,1.65741056800828,Kidney replaced by transpant
588,2,1,2.00109244933118,0.571123156418123,0.181452257938566,22.0684550099454,Disorders resulting from impaired renal function
588.1,1,1,1.00048863875542,0.99972438246559,0.0625793856003761,15.9953234867274,Renal osteodystrophy
588.2,5,12,0.418345008805379,0.101602629268964,0.147380005230027,1.18749179116406,Secondary hyperparathyroidism (of renal origin)
589,0,1,6.56423965044544E-09,0.99901542885477,0,Inf,Abnormal kidney function
590,0,3,5.53591269479396E-09,0.99828377805597,0,Inf,Infections of kidney
591,54,97,0.615255023793088,0.00453850165102816,0.439924347107806,0.860463274631785,Urinary tract infection
592,0,0,NA,NA,NA,NA,Cystitis and urethritis
592.1,1,1,1.01504843101778,0.991573482520091,0.0634849653767393,16.229406619306,Cystitis
592.11,2,5,0.500793454116014,0.41565039403895,0.0947289730813725,2.64749078901146,Acute cystitis
592.12,0,0,NA,NA,NA,NA,Chronic cystitis
592.13,1,1,1.39280640977807,0.816054008005152,0.0854163336547369,22.7112264377939,Chronic interstitial cystitis
592.2,0,1,4.67221125764224E-09,0.998965022832248,0,Inf,Urethritis and urethral syndrome
592.21,0,0,NA,NA,NA,NA,Urethral syndrome
592.3,0,0,NA,NA,NA,NA,Urethral stricture due to infecton
593,4,3,1.36958053645169,0.680547904916726,0.306453852931814,6.12082644052991,Hematuria
593.1,0,2,6.87217488349246E-09,0.998643439972721,0,Inf,Gross hematuria
593.2,2,1,2.29165280685369,0.500072021477917,0.205795377485047,25.5189045125271,Microscopic hematuria
594,1,3,0.34953769320109,0.362899596781753,0.0363170427276781,3.36416706295376,Urinary calculus
594.1,7,17,0.478690725144224,0.104809945666673,0.196534203168147,1.16592840658405,Calculus of kidney
594.2,0,0,NA,NA,NA,NA,Calculus of lower urinary tract
594.3,3,2,1.64133897287953,0.588591931985575,0.272514708966955,9.88568152561592,Calculus of ureter
594.8,0,2,5.97353610981862E-09,0.998994966603177,0,Inf,Renal colic
595,4,4,1.0523506048611,0.942515763596755,0.262917976401747,4.2121189684623,Hydronephrosis
596,1,0,659120164.484884,0.999336750606174,0,Inf,Other disorders of bladder
596.1,0,0,NA,NA,NA,NA,Bladder neck obstruction
596.5,6,15,0.448837657114869,0.0999454463515258,0.172820303368471,1.16569198478284,Functional disorders of bladder
597,0,0,NA,NA,NA,NA,Other disorders of urethra and urinary tract
597.1,1,0,660972076.609281,0.99933673041536,0,Inf,Urethral stricture (not specified as infectious)
597.2,1,0,218559514.836364,0.998963800100156,0,Inf,Urinary complications
597.8,0,0,NA,NA,NA,NA,Urethral hypermobility/ISD
598,0,0,NA,NA,NA,NA,Abnormal findings on examination of urine
598.1,0,0,NA,NA,NA,NA,Proteinuria
598.4,0,0,NA,NA,NA,NA,Other cells and casts in urine
598.9,0,1,4.60523149764738E-09,0.998964157462425,0,Inf,Other nonspecific findings on examination of urine
599,3,1,3.00841135301228,0.340159524986022,0.312934548819524,28.9215073985098,Symptoms/disorders of the urinary system
599.1,0,0,NA,NA,NA,NA,Urinary obstruction
599.2,13,12,1.17160951411504,0.693316031690309,0.533251326457602,2.57414990916862,Retention of urine
599.3,5,7,0.983575007251581,0.978418451370476,0.296273444365178,3.26529364439944,Dysuria
599.4,17,34,0.591698844745494,0.0810252347636448,0.328165446694324,1.0668628473834,Urinary incontinence
599.5,9,8,1.26652567569238,0.628421614050547,0.486445395445082,3.29756906367742,Frequency of urination and polyuria
599.6,1,0,678669821.560858,0.999336655455781,0,Inf,Oliguria and anuria
599.7,0,0,NA,NA,NA,NA,Urethral discharge
599.8,2,1,2.19529447134471,0.521109914066657,0.198772345604262,24.2454140251052,Symptoms involving urinary system
599.9,2,9,0.286414764603147,0.113035883003393,0.0610101864019249,1.34458558841721,Other abnormality of urination
600,25,27,0.997304028818448,0.992259815067118,0.578035523672453,1.72068200856997,Hyperplasia of prostate
601,0,0,NA,NA,NA,NA,Inflammatory diseases of prostate
601.1,0,1,6.09426688414066E-09,0.998998835664272,0,Inf,Prostatitis
601.11,0,0,NA,NA,NA,NA,Acute prostatitis
601.12,0,1,4.56480945825096E-09,0.998963684893885,0,Inf,Chronic prostatitis
601.2,0,0,NA,NA,NA,NA,Hydrocele
601.3,0,0,NA,NA,NA,NA,Orchitis and epididymitis
601.4,0,0,NA,NA,NA,NA,Balanoposthitis
601.8,2,0,220104845.011185,0.998534067055641,0,Inf,Other inflammatory disorders of male genital organs
602,0,0,NA,NA,NA,NA,Other disorders of prostate
602.3,0,0,NA,NA,NA,NA,Dysplasia of prostate
603,0,0,NA,NA,NA,NA,Other disorders of testis
603.1,0,0,NA,NA,NA,NA,Hydrocele
603.2,0,0,NA,NA,NA,NA,Spermatocele
604,0,0,NA,NA,NA,NA,Disorders of penis
604.1,0,0,NA,NA,NA,NA,Redundant prepuce and phimosis/BXO
604.2,0,0,NA,NA,NA,NA,Vascular disorders of penis
604.3,0,0,NA,NA,NA,NA,Peyronie's disease
605,5,5,1.18491713881769,0.793024227055613,0.333621836080309,4.20844343511713,Erectile dysfunction
608,3,1,3.09604619130355,0.327772384829191,0.321971208123193,29.771301833354,Male genital disorders
609,0,0,NA,NA,NA,NA,Male infertility and abnormal spermatozoa
609.1,0,0,NA,NA,NA,NA,"Infertility, male"
609.11,0,0,NA,NA,NA,NA,Azoospermia and oligospermia
609.2,0,0,NA,NA,NA,NA,Abnormal spermatozoa
610,0,0,NA,NA,NA,NA,Benign mammary dysplasias
610.1,1,1,2.66606421198691,0.50682798538504,0.147366387954537,48.2328330163741,Cystic mastopathy
610.2,0,0,NA,NA,NA,NA,Fibroadenosis of breast
610.3,0,0,NA,NA,NA,NA,Fibrosclerosis of breast
610.4,0,0,NA,NA,NA,NA,Benign neoplasm of breast
610.8,0,0,NA,NA,NA,NA,Other specified benign mammary dysplasias
611,0,1,2.24326513488044E-09,0.999360735554863,0,Inf,Abnormal findings on mammogram or breast exam
611.1,1,1,1.4385765674688,0.799199782572257,0.0873160634024134,23.7012808391578,Abnormal mammogram
611.11,0,0,NA,NA,NA,NA,Mammographic microcalcification
611.2,0,0,NA,NA,NA,NA,Abnormal findings on radiological breast exam
611.3,2,4,0.865290066681099,0.87479216414876,0.143073063965726,5.23317862037498,Lump or mass in breast
612,0,0,NA,NA,NA,NA,"Breast conditions, congenital or relating to hormones"
612.1,0,0,NA,NA,NA,NA,Galactorrhea
612.2,0,1,4.93525932131166E-09,0.998969133192766,0,Inf,Hypertrophy of breast (Gynecomastia)
612.3,0,0,NA,NA,NA,NA,Congenital anomalies of breast
613,0,0,NA,NA,NA,NA,Other nonmalignant breast conditions
613.1,0,1,4.57392213313756E-09,0.998963794383848,0,Inf,Inflammatory disease of breast
613.5,1,0,221591616.124816,0.998963094373637,0,Inf,Mastodynia
613.7,0,1,6.56198251960344E-09,0.999015342711836,0,Inf,Other signs and symptoms in breast
613.8,1,0,226841388.348817,0.998962074504752,0,Inf,Other specified disorders of breast
613.9,0,0,NA,NA,NA,NA,Breast disorder NOS
614,0,0,NA,NA,NA,NA,Inflammatory diseases of female pelvic organs
614.1,0,0,NA,NA,NA,NA,"Pelvic peritoneal adhesions, female (postoperative) (postinfection)"
614.3,0,0,NA,NA,NA,NA,Pelvic inflammatory disease
614.31,0,0,NA,NA,NA,NA,Acute inflammatory pelvic disease
614.32,0,0,NA,NA,NA,NA,Chronic inflammatory pelvic disease
614.33,0,0,NA,NA,NA,NA,"Pelvic inflammatory disease, NOS"
614.4,0,0,NA,NA,NA,NA,"Inflammatory diseases of uterus, except cervix"
