Phecode,Number of Schizophrenia Patients,Number of Non-Schizophrenic Participants,Hazard Ratio,P-Value,CI Lower Bound,CI Upper Bound,PheWAS Description
524.3,0,0,NA,NA,NA,NA,Anomalies of tooth position/malocclusion
525,3,0,214289934.37656,0.99820729998502,0,Inf,Other diseases of the teeth and supporting structures
525.1,0,0,NA,NA,NA,NA,Loss of teeth or edentulism
525.2,0,0,NA,NA,NA,NA,Atrophy of edentulous alveolar ridge
526,2,0,210274236.003544,0.998537998280778,0,Inf,Diseases of the jaws
526.1,0,1,4.41910154257513E-09,0.998962166484251,0,Inf,Cysts of the jaws
526.3,2,2,0.979998703190368,0.983880826001627,0.138042458988501,6.95726130418183,Anomalies of jaw size/symmetry
526.4,4,0,214976150.363386,0.997929455757961,0,Inf,Temporomandibular joint disorders
526.41,1,1,0.973026271476912,0.98457380631932,0.0608599541443375,15.556701254471,Temporomandibular joint disorder NOS
526.42,0,1,4.54436201874158E-09,0.998963434625367,0,Inf,Arthralgia/ankylosis of temporomandibular joint
526.5,0,0,NA,NA,NA,NA,Inflammatory conditions of jaw
526.8,0,0,NA,NA,NA,NA,Exostosis of jaw
526.9,0,0,NA,NA,NA,NA,Jaw disease NOS
527,0,0,NA,NA,NA,NA,Diseases of the salivary glands
527.1,0,0,NA,NA,NA,NA,Hypertrophy of salivary gland
527.2,0,0,NA,NA,NA,NA,Sialoadenitis
527.7,0,0,NA,NA,NA,NA,Disturbance of salivary secretion
527.8,0,0,NA,NA,NA,NA,Other specified diseases of the salivary glands
528,0,1,4.56413457990883E-09,0.998963645889416,0,Inf,Diseases of the oral soft tissues
528.1,1,0,211344167.350956,0.9989658710423,0,Inf,Stomatitis and mucositis
528.11,0,0,NA,NA,NA,NA,Ulcerative stomatitis & mucositis
528.12,0,0,NA,NA,NA,NA,Oral aphthae
528.3,0,0,NA,NA,NA,NA,Cellulitis and abscess of oral soft tissues
528.4,0,0,NA,NA,NA,NA,Cysts of oral soft tissues
528.41,0,0,NA,NA,NA,NA,Cyst of the salivary gland
528.5,0,0,NA,NA,NA,NA,Diseases of lips
528.6,0,0,NA,NA,NA,NA,Leukoplakia of oral mucosa
528.7,0,0,NA,NA,NA,NA,Sialolithiasis
529,0,0,NA,NA,NA,NA,Diseases of the tongue
529.1,1,0,218630744.10182,0.99896379799702,0,Inf,Glossitis
529.6,0,0,NA,NA,NA,NA,Glossodynia
530,1,0,210868739.717335,0.998966012856446,0,Inf,Diseases of esophagus
530.1,3,1,2.9401095799079,0.350328253297275,0.305823278093493,28.2654884734561,"Esophagitis, GERD and related diseases"
530.11,135,23,5.81865463852324,5.86278915632229E-15,3.73946031075791,9.0539112569284,GERD
530.12,1,0,218630743.517238,0.998963797934962,0,Inf,Ulcer of esophagus
530.13,0,0,NA,NA,NA,NA,Barrett's esophagus
530.14,6,0,215419709.187778,0.997463946689945,0,Inf,Reflux esophagitis
530.15,1,2,0.487408035500162,0.557355609492192,0.0441957108279376,5.37533142062178,Eosinophilic esophagitis
530.2,0,1,4.47619450243419E-09,0.9989627004745,0,Inf,Esophageal bleeding
530.3,0,0,NA,NA,NA,NA,Stricture and stenosis of esophagus
530.5,1,0,217758644.265005,0.998963981606084,0,Inf,Disorders of esophageal motility
530.6,1,0,208939011.531884,0.998966665659717,0,Inf,"Diverticulum of esophagus, acquired"
530.7,0,0,NA,NA,NA,NA,Gastroesophageal laceration-hemorrhage syndrome
530.9,1,1,0.993379454128052,0.996252354436522,0.0621345818923151,15.8816992056689,Heartburn
531,0,0,NA,NA,NA,NA,Peptic ulcer
531.1,0,0,NA,NA,NA,NA,Hemorrhage from gastrointestinal ulcer
531.2,0,0,NA,NA,NA,NA,Gastric ulcer
531.3,0,0,NA,NA,NA,NA,Duodenal ulcer
531.4,0,0,NA,NA,NA,NA,Peptic ulcers
531.5,0,0,NA,NA,NA,NA,Gastrojejunal ulcer
532,20,2,9.89092089218363,0.00200159464043256,2.31187625538734,42.3164154515025,Dysphagia
533,0,0,NA,NA,NA,NA,Heartburn
535,0,0,NA,NA,NA,NA,Gastritis and duodenitis
535.1,1,1,0.980703428691876,0.989007147864273,0.0613397563217971,15.679540851163,Acute gastritis
535.2,1,0,212219309.638336,0.998965580608248,0,Inf,Atrophic gastritis
535.6,0,0,NA,NA,NA,NA,Duodenitis
535.8,2,0,215323078.041681,0.998535786880533,0,Inf,Other specified gastritis
535.9,18,2,8.87817347331079,0.00339422460862194,2.06001532478926,38.2628047829026,"Gastritis and duodenitis, NOS"
536,0,0,NA,NA,NA,NA,Disorders of function of stomach
536.3,13,1,12.7954855663267,0.0140356634159243,1.67385128359196,97.8130210748075,Gastroparesis
536.7,2,0,211764917.709416,0.998537275483164,0,Inf,"Complications of gastrostomy, colostomy and enterostomy"
536.8,5,0,214430396.092502,0.99768553310503,0,Inf,Dyspepsia and disorders of function of stomach
537,1,0,211537725.546869,0.998965801401907,0,Inf,Other disorders of stomach and duodenum
537.1,0,0,NA,NA,NA,NA,Lesions of stomach and duodenum
539,3,1,2.96905731892296,0.345972606277361,0.308828537144591,28.5443225051535,Bariatric surgery
540,0,0,NA,NA,NA,NA,Appendiceal conditions
540.1,1,0,216470891.455786,0.998964319508447,0,Inf,Appendicitis
540.11,0,0,NA,NA,NA,NA,Acute appendicitis
550,0,1,4.56728601355719E-09,0.998963690328161,0,Inf,Abdominal hernia
550.1,1,1,0.969978179944869,0.982803900520986,0.0606707307355849,15.5076040483113,Inguinal hernia
550.2,2,0,218638773.762442,0.998534573151044,0,Inf,Diaphragmatic hernia
550.3,0,0,NA,NA,NA,NA,Femoral hernia
550.4,1,1,0.969691533558238,0.982637158787774,0.0606530733176554,15.5029517684938,Umbilical hernia
550.5,1,0,216326195.80613,0.99896440091223,0,Inf,Ventral hernia
550.6,1,0,216331244.81375,0.998964394479914,0,Inf,Incisional hernia
555,0,0,NA,NA,NA,NA,Inflammatory bowel disease
555.1,28,15,1.8505872399702,0.0544053010971722,0.988430443489581,3.46475885612139,Crohn's disease
555.2,18,15,1.18179797345824,0.632804818827958,0.595601567233005,2.34493414206148,Ulcerative colitis
555.21,2,2,0.984027445103247,0.987153745070878,0.138606754935048,6.98602325096047,Ulcerative colitis (chronic)
556,0,0,NA,NA,NA,NA,Ulceration of the lower GI tract
556.1,1,0,211548020.723097,0.99896578678289,0,Inf,Ulceration of intestine
556.11,0,0,NA,NA,NA,NA,Angiodysplasia of intestine
557,0,0,NA,NA,NA,NA,Intestinal malabsorption
557.1,0,1,4.45342439261066E-09,0.998962519369883,0,Inf,Celiac or tropical sprue
557.11,5,1,4.90747029527251,0.146463307118602,0.573324590378062,42.0063348113169,Celiac disease
557.8,0,0,NA,NA,NA,NA,Other specified intestinal malabsorption
557.9,1,0,218630744.073001,0.998963798028629,0,Inf,Intestinal malabsorption NOS
558,19,5,3.71947808699003,0.00896422462639327,1.38880674112593,9.96144159581417,Noninfectious gastroenteritis
559,4,0,217491911.22035,0.997928218569542,0,Inf,Ileostomy status
560,0,0,NA,NA,NA,NA,Intestinal obstruction without mention of hernia
560.1,5,0,213572067.219564,0.997686082135317,0,Inf,Paralytic ileus
560.2,2,0,217297222.845869,0.998535053600011,0,Inf,Impaction of intestine
560.3,0,0,NA,NA,NA,NA,Peritoneal or intestinal adhesions
560.4,9,1,8.80752365511056,0.039025440877454,1.11580932529695,69.5212624385333,Other intestinal obstruction
561,3,2,1.45392653287453,0.681813762584166,0.2429429449378,8.70122967982367,Symptoms involving digestive system
561.1,66,8,8.1013849367458,2.29557469070461E-08,3.88948974166108,16.8743054366052,Diarrhea
561.2,11,1,10.6933933619176,0.0232842313841495,1.38058221560488,82.8264049038198,Flatulence
562,0,0,NA,NA,NA,NA,Diverticulosis and diverticulitis
562.1,0,0,NA,NA,NA,NA,Diverticulosis
562.2,0,0,NA,NA,NA,NA,Diverticulitis
563,105,7,14.8853684048017,4.59213932832336E-12,6.92601936636443,31.9915641042998,Constipation
564,6,0,213484444.356906,0.997465222053802,0,Inf,Functional digestive disorders
564.1,29,8,3.57394308015911,0.0014262110603927,1.63385519648644,7.81774857875121,Irritable Bowel Syndrome
564.8,1,0,216442901.920827,0.998964308852426,0,Inf,Abnormal findings on exam of gastrointestinal tract/abdominal area
564.9,2,1,1.97825900566954,0.57751251281256,0.179377064010193,21.81721902467,History of diseases of digestive system
565,9,5,1.75825254546601,0.311669631287452,0.589247282751907,5.24644254480053,Anal and rectal conditions
565.1,0,0,NA,NA,NA,NA,Anal and rectal polyp
567,6,0,216240808.581691,0.997463297234615,0,Inf,Peritonitis and retroperitoneal infections
568,0,0,NA,NA,NA,NA,Other disorders of peritoneum
568.1,1,0,210722535.554604,0.998966059228557,0,Inf,Peritoneal adhesions (postoperative) (postinfection)
569,4,0,212988665.327159,0.997930780786269,0,Inf,Other disorders of intestine
569.1,0,0,NA,NA,NA,NA,Toxic gastroenteritis and colitis
569.2,5,0,214244641.140753,0.997685653519699,0,Inf,Gastrointestinal complications
571,0,0,NA,NA,NA,NA,Chronic liver disease and cirrhosis
571.5,13,3,4.24273234118676,0.0240515653687392,1.20902223108003,14.8887069701538,Chronic nonalcoholic liver disease
571.51,3,1,2.97510654566259,0.345067628358009,0.309463070083467,28.601987809586,Cirrhosis of liver without mention of alcohol
571.6,0,1,4.4521025496487E-09,0.99896245572148,0,Inf,Biliary cirrhosis
571.8,3,1,2.96170227672052,0.347071589769368,0.308065515810795,28.4734250532565,Liver abscess and sequelae of chronic liver disease
571.81,0,1,4.47517470628377E-09,0.998962694895787,0,Inf,Portal hypertension
572,3,1,2.93505164982828,0.35109613345742,0.305299824421468,28.2166169059675,Ascites (non malignant)
573,3,1,2.91551953377602,0.354089368021841,0.303270787052534,28.0285952842438,Disorders of liver
573.1,0,0,NA,NA,NA,NA,Chronic passive congestion of liver
573.2,5,1,4.97414832785379,0.143066475335917,0.581122387425126,42.5764901213319,Liver replaced by transplant
573.3,0,1,4.43142743683165E-09,0.998962293180919,0,Inf,Hepatomegaly
573.4,1,0,218630744.382278,0.998963797993365,0,Inf,Acute and subacute necrosis of liver
573.5,3,0,218545597.130281,0.998205190239213,0,Inf,Jaundice
573.6,3,0,217768105.925098,0.99820555150916,0,Inf,Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH]
573.7,12,0,214510721.673754,0.996414308624483,0,Inf,Abnormal results of function study of liver
573.8,1,0,217179875.023921,0.998964127972087,0,Inf,Other specified disorders of liver
573.9,5,2,2.44198822796725,0.285939761756044,0.473748494908692,12.5874943553751,Abnormal serum enzyme levels
573.91,8,1,7.9073459346293,0.051233488170105,0.988982375498588,63.2226835168588,Elevated levels of transaminase or lactic acid dehydrogenase
574,0,0,NA,NA,NA,NA,Cholelithiasis and cholecystitis
574.1,3,2,1.46791417617639,0.674142861465078,0.245271032607572,8.78526911927338,Cholelithiasis
574.11,0,0,NA,NA,NA,NA,Cholelithiasis with acute cholecystitis
574.12,0,0,NA,NA,NA,NA,Cholelithiasis with other cholecystitis
574.2,1,0,218630743.752234,0.998963797990485,0,Inf,Calculus of bile duct
574.3,1,0,212072669.334309,0.998965635633799,0,Inf,Cholecystitis without cholelithiasis
575,0,0,NA,NA,NA,NA,Other biliary tract disease
575.1,2,0,218638646.329487,0.998534574973078,0,Inf,Cholangitis
575.2,2,0,217492832.57704,0.998535027369863,0,Inf,Obstruction of bile duct
575.6,0,0,NA,NA,NA,NA,Cholesterolosis of gallbladder
575.7,0,1,4.42707617220948E-09,0.998962243833718,0,Inf,Other disorders of gallbladder
575.8,2,0,217793027.074862,0.99853484335248,0,Inf,Other disorders of biliary tract
575.9,0,0,NA,NA,NA,NA,Nonspecific abnormal findings on exam of biliary tract
577,2,0,214551472.617221,0.998536094020187,0,Inf,Diseases of pancreas
577.1,7,0,216092917.763551,0.997260249518027,0,Inf,Acute pancreatitis
577.2,4,0,214730436.517444,0.997929688139343,0,Inf,Chronic pancreatitis
577.3,1,0,218630743.822763,0.99896379817494,0,Inf,Cyst and pseudocyst of pancreas
578,0,0,NA,NA,NA,NA,Gastrointestinal hemorrhage
578.1,5,0,214646546.832542,0.997685357651641,0,Inf,Hematemesis
578.2,6,0,216620489.852675,0.997463005052435,0,Inf,Blood in stool
578.8,6,4,1.47246975703903,0.548881451029393,0.415517632562761,5.21799080347595,Hemorrhage of rectum and anus
578.9,4,1,3.89781320635448,0.22368897888407,0.435648900276268,34.8742939141973,Hemorrhage of gastrointestinal tract
579,5,0,215870180.70787,0.997684532430523,0,Inf,Other symptoms involving abdomen and pelvis
579.2,0,1,4.47513451393013E-09,0.998962692527019,0,Inf,Splenomegaly
579.8,0,0,NA,NA,NA,NA,Nonspecific abnormal findings in stool contents
580,0,0,NA,NA,NA,NA,Nephritis; nephrosis; renal sclerosis
580.1,0,0,NA,NA,NA,NA,Glomerulonephritis
580.11,0,0,NA,NA,NA,NA,Proliferative glomerulonephritis
580.12,1,1,0.977624338835715,0.987233155576862,0.0611478706276887,15.6301329559494,Non-proliferative glomerulonephritis
580.13,0,0,NA,NA,NA,NA,"Acute glomerulonephritis, NOS"
580.14,1,0,211297670.584749,0.99896586825867,0,Inf,Chronic glomerulonephritis
580.2,6,0,214679417.756944,0.99746445967536,0,Inf,Nephrotic syndrome without mention of glomerulonephritis
580.3,0,0,NA,NA,NA,NA,Nephritis and nephropathy without mention of glomerulonephritis
580.31,6,1,5.9163242956027,0.0998077786303147,0.712224007133143,49.1459046875337,Nephritis and nephropathy in diseases classified elsewhere
580.32,3,1,2.95878396395213,0.34750952503636,0.307762029381395,28.4453626814741,Nephritis & nephropathy
580.4,0,0,NA,NA,NA,NA,"Renal sclerosis, NOS"
585,0,0,NA,NA,NA,NA,Renal failure
585.1,21,2,10.403814859586,0.00155071673745386,2.4394289408977,44.3707794959217,Acute renal failure
585.2,1,0,215692317.237789,0.998964544146181,0,Inf,Renal failure NOS
585.3,11,3,3.60958545849219,0.0487610070052481,1.00700129181111,12.9385208222773,Chronic renal failure
585.31,26,0,216248787.960134,0.994719378304788,0,Inf,Renal dialysis
585.32,5,0,218472011.907993,0.997683076619135,0,Inf,End stage renal disease
585.33,0,2,4.50947837592951E-09,0.998533553522533,0,Inf,"Chronic Kidney Disease, Stage III"
585.34,0,1,4.55198704314851E-09,0.99896351133215,0,Inf,"Chronic Kidney Disease, Stage IV"
585.4,4,0,216432407.036707,0.997928681747808,0,Inf,"Chronic kidney disease, Stage I or II"
586,5,1,4.85635725449358,0.149139281371977,0.56735170957988,41.5689340228416,Other disorders of the kidney and ureters
586.1,1,0,212773291.166274,0.998965414153955,0,Inf,Anatomical abnormatilies of kidney and ureters
586.11,0,0,NA,NA,NA,NA,Small kidney
586.12,0,0,NA,NA,NA,NA,Vesicoureteral reflux
586.2,1,0,211631645.903245,0.99896574734186,0,Inf,"Cyst of kidney, acquired"
586.3,1,0,217267939.683584,0.998964153449226,0,Inf,Vascular disorders of kidney/hypertrophy
586.4,0,0,NA,NA,NA,NA,Stricture/obstruction of ureter
587,4,1,3.98054840651177,0.216615529671092,0.444907326271388,35.6136316058736,Kidney replaced by transpant
588,3,0,216817997.897075,0.998205983136807,0,Inf,Disorders resulting from impaired renal function
588.1,0,0,NA,NA,NA,NA,Renal osteodystrophy
588.2,5,1,4.94220380285774,0.144681194081545,0.577384473665196,42.3034902097919,Secondary hyperparathyroidism (of renal origin)
589,0,0,NA,NA,NA,NA,Abnormal kidney function
590,3,0,215549991.680567,0.998206688728248,0,Inf,Infections of kidney
591,152,32,4.7048662857345,1.69234075998192E-15,3.21359050282926,6.88817282324948,Urinary tract infection
592,0,0,NA,NA,NA,NA,Cystitis and urethritis
592.1,1,0,212754042.769285,0.998965399358537,0,Inf,Cystitis
592.11,4,1,3.89825199761336,0.223651032900399,0.43569718204554,34.8782807489176,Acute cystitis
592.12,0,0,NA,NA,NA,NA,Chronic cystitis
592.13,3,0,215030043.556273,0.998206946397608,0,Inf,Chronic interstitial cystitis
592.2,0,0,NA,NA,NA,NA,Urethritis and urethral syndrome
592.21,0,0,NA,NA,NA,NA,Urethral syndrome
592.3,0,0,NA,NA,NA,NA,Urethral stricture due to infecton
593,4,3,1.30255220324627,0.729289757692596,0.291510968072126,5.8201660589386,Hematuria
593.1,1,1,0.966406125578204,0.98072300164823,0.060446604538277,15.4506743048515,Gross hematuria
593.2,2,0,213635270.335827,0.998536500061827,0,Inf,Microscopic hematuria
594,5,1,4.88527663383831,0.147615143796353,0.570737498235214,41.8159449185007,Urinary calculus
594.1,22,6,3.58400058327651,0.00558039255461671,1.45319133606748,8.83920779192554,Calculus of kidney
594.2,1,0,216624649.513602,0.998964268625288,0,Inf,Calculus of lower urinary tract
594.3,4,1,3.91517679484001,0.222185028735139,0.437578424552482,35.0305418977877,Calculus of ureter
594.8,3,0,211386277.320999,0.998208907195549,0,Inf,Renal colic
595,6,2,2.85370296913684,0.199240912510445,0.575567357312502,14.1488577011827,Hydronephrosis
596,0,0,NA,NA,NA,NA,Other disorders of bladder
596.1,0,0,NA,NA,NA,NA,Bladder neck obstruction
596.5,9,5,1.76553882819603,0.308142811612714,0.591681338460406,5.26825362107716,Functional disorders of bladder
597,0,0,NA,NA,NA,NA,Other disorders of urethra and urinary tract
597.1,0,2,4.47388041296153E-09,0.998533063210355,0,Inf,Urethral stricture (not specified as infectious)
597.2,0,0,NA,NA,NA,NA,Urinary complications
597.8,0,0,NA,NA,NA,NA,Urethral hypermobility/ISD
598,0,0,NA,NA,NA,NA,Abnormal findings on examination of urine
598.1,0,0,NA,NA,NA,NA,Proteinuria
598.4,0,0,NA,NA,NA,NA,Other cells and casts in urine
598.9,1,0,212088026.061421,0.998965627149041,0,Inf,Other nonspecific findings on examination of urine
599,2,0,211897773.195289,0.998537268218805,0,Inf,Symptoms/disorders of the urinary system
599.1,0,0,NA,NA,NA,NA,Urinary obstruction
599.2,15,3,4.93350454067777,0.0116177674740861,1.42824308136111,17.0415438173821,Retention of urine
599.3,35,8,4.29571222924169,0.000199605194463012,1.99279768900178,9.25991818351622,Dysuria
599.4,26,6,4.27548208987351,0.00133719177784423,1.75979744002828,10.3874154405722,Urinary incontinence
599.5,13,3,4.25381297230557,0.0237974533170422,1.21218448147288,14.9275337870756,Frequency of urination and polyuria
599.6,0,0,NA,NA,NA,NA,Oliguria and anuria
599.7,0,0,NA,NA,NA,NA,Urethral discharge
599.8,1,1,0.967881382713236,0.981583257151754,0.0605397931142115,15.4740266329549,Symptoms involving urinary system
599.9,6,1,5.89557432137118,0.100469733519153,0.70976911202972,48.9705680195277,Other abnormality of urination
600,0,0,NA,NA,NA,NA,Hyperplasia of prostate
601,0,0,NA,NA,NA,NA,Inflammatory diseases of prostate
601.1,0,0,NA,NA,NA,NA,Prostatitis
601.11,0,0,NA,NA,NA,NA,Acute prostatitis
601.12,0,0,NA,NA,NA,NA,Chronic prostatitis
601.2,0,0,NA,NA,NA,NA,Hydrocele
601.3,0,0,NA,NA,NA,NA,Orchitis and epididymitis
601.4,0,0,NA,NA,NA,NA,Balanoposthitis
601.8,1,0,214771342.630844,0.998964793965026,0,Inf,Other inflammatory disorders of male genital organs
602,0,0,NA,NA,NA,NA,Other disorders of prostate
602.3,0,0,NA,NA,NA,NA,Dysplasia of prostate
603,1,0,217150126.414891,0.998964165889336,0,Inf,Other disorders of testis
603.1,0,0,NA,NA,NA,NA,Hydrocele
603.2,1,0,209693200.170935,0.998966409869005,0,Inf,Spermatocele
604,1,0,213329843.342594,0.998965244900779,0,Inf,Disorders of penis
604.1,0,0,NA,NA,NA,NA,Redundant prepuce and phimosis/BXO
604.2,0,0,NA,NA,NA,NA,Vascular disorders of penis
604.3,0,0,NA,NA,NA,NA,Peyronie's disease
605,2,0,215572065.111738,0.99853573348823,0,Inf,Erectile dysfunction
608,8,3,2.61905192158766,0.154985249100036,0.694811566449956,9.87236439229034,Male genital disorders
609,0,0,NA,NA,NA,NA,Male infertility and abnormal spermatozoa
609.1,0,1,4.4706631682836E-09,0.998962635151923,0,Inf,"Infertility, male"
609.11,0,0,NA,NA,NA,NA,Azoospermia and oligospermia
609.2,0,0,NA,NA,NA,NA,Abnormal spermatozoa
610,0,0,NA,NA,NA,NA,Benign mammary dysplasias
610.1,0,1,4.43226707222087E-09,0.998962269980566,0,Inf,Cystic mastopathy
610.2,0,0,NA,NA,NA,NA,Fibroadenosis of breast
610.3,0,0,NA,NA,NA,NA,Fibrosclerosis of breast
610.4,0,0,NA,NA,NA,NA,Benign neoplasm of breast
610.8,0,0,NA,NA,NA,NA,Other specified benign mammary dysplasias
611,0,0,NA,NA,NA,NA,Abnormal findings on mammogram or breast exam
611.1,0,0,NA,NA,NA,NA,Abnormal mammogram
611.11,0,0,NA,NA,NA,NA,Mammographic microcalcification
611.2,0,0,NA,NA,NA,NA,Abnormal findings on radiological breast exam
611.3,4,3,1.2853306648845,0.742417825651622,0.287667791252626,5.74299580393972,Lump or mass in breast
612,0,0,NA,NA,NA,NA,"Breast conditions, congenital or relating to hormones"
612.1,0,0,NA,NA,NA,NA,Galactorrhea
612.2,4,1,3.93404276020412,0.220553942742245,0.439701469871759,35.1981821748932,Hypertrophy of breast (Gynecomastia)
612.3,0,0,NA,NA,NA,NA,Congenital anomalies of breast
613,0,0,NA,NA,NA,NA,Other nonmalignant breast conditions
613.1,0,0,NA,NA,NA,NA,Inflammatory disease of breast
613.5,1,1,0.957689855506262,0.975614939781697,0.0598902091993797,15.3141869364034,Mastodynia
613.7,0,0,NA,NA,NA,NA,Other signs and symptoms in breast
613.8,0,0,NA,NA,NA,NA,Other specified disorders of breast
613.9,0,0,NA,NA,NA,NA,Breast disorder NOS
614,0,0,NA,NA,NA,NA,Inflammatory diseases of female pelvic organs
614.1,0,0,NA,NA,NA,NA,"Pelvic peritoneal adhesions, female (postoperative) (postinfection)"
614.3,0,0,NA,NA,NA,NA,Pelvic inflammatory disease
614.31,0,0,NA,NA,NA,NA,Acute inflammatory pelvic disease
614.32,0,0,NA,NA,NA,NA,Chronic inflammatory pelvic disease
614.33,1,0,218630744.291975,0.998963797735779,0,Inf,"Pelvic inflammatory disease, NOS"
614.4,0,0,NA,NA,NA,NA,"Inflammatory diseases of uterus, except cervix"
614.5,1,0,212489239.08824,0.998965478438435,0,Inf,"Inflammatory disease of cervix, vagina, and vulva"
614.51,1,1,0.970226850463118,0.982948465785461,0.0606865048941438,15.5115234103788,Cervicitis and endocervicitis
614.52,59,24,2.404512192142,0.000290346501299724,1.49603982905269,3.8646557196412,Vaginitis and vulvovaginitis
614.53,1,0,218313889.45539,0.998963852411116,0,Inf,Cyst or abscess of Bartholin's gland
614.54,0,0,NA,NA,NA,NA,Abscess or ulceration of vulva
615,13,6,2.12598998537891,0.126471555250813,0.80806106279034,5.59343052902938,Endometriosis
617,0,1,4.44369873442876E-09,0.998962365631133,0,Inf,"Disorders secondary to childbirth, surgery, trauma"
618,0,0,NA,NA,NA,NA,Genital prolapse
618.1,1,0,214517908.026374,0.998964875671655,0,Inf,Prolapse of vaginal walls
618.2,1,0,214568017.904447,0.99896485847188,0,Inf,Uterine/Uterovaginal prolapse
618.5,0,0,NA,NA,NA,NA,Prolapse of vaginal vault after hysterectomy
618.6,0,0,NA,NA,NA,NA,"Vaginal enterocele, congenital or acquired"
619,1,1,0.993095981532182,0.996091332304776,0.0621169816723441,15.8771337882707,Noninflammatory female genital disorders
619.1,1,0,218168715.135124,0.998963888034463,0,Inf,"Noninflammatory disorders of ovary, fallopian tube, & broad ligament"
619.2,0,0,NA,NA,NA,NA,"Disorders of uterus, NEC"
619.3,1,0,210999964.350179,0.99896596372633,0,Inf,Noninflammatory disorders of cervix
619.4,5,1,4.90585617600944,0.146544602571847,0.573142737495429,41.9920261484286,Noninflammatory disorders of vagina
619.5,0,0,NA,NA,NA,NA,Noninflammatory disorders of vulva and perineum
620,0,0,NA,NA,NA,NA,Dysplasia of female genital organs
620.1,0,0,NA,NA,NA,NA,Dysplasia of cervix
621,0,0,NA,NA,NA,NA,Endometrial hyperplasia
622,0,0,NA,NA,NA,NA,Polyp of female genital organs
622.1,0,0,NA,NA,NA,NA,Polyp of corpus uteri
622.2,0,0,NA,NA,NA,NA,Mucous polyp of cervix
623,0,0,NA,NA,NA,NA,Hypertrophy of female genital organs
624,9,3,2.92070872744926,0.107893921197981,0.790711157949234,10.7884394760823,Symptoms involving female genital tract
624.1,0,0,NA,NA,NA,NA,Dystrophy of female genital tract
624.2,0,0,NA,NA,NA,NA,Atrophy of female genital tract
624.9,2,0,215017677.719784,0.998535946629275,0,Inf,"stress incontinence, female"
625,27,4,6.59888680287024,0.000428456269700329,2.30903123050254,18.8586912389305,Symptoms associated with female genital organs
625.1,2,0,211654984.282405,0.998537354166877,0,Inf,Dyspareunia
626,1,1,0.953126872139138,0.972922580202973,0.05960127409882,15.2421378255691,Disorders of menstruation
626.1,3,1,2.91467685414371,0.354218713292016,0.303184112918574,28.0204034515576,Irregular menstrual cycle/bleeding
626.11,24,3,7.8032667148709,0.000793573480274636,2.34974031920813,25.9139152210371,Absent or infrequent menstruation
626.12,7,2,3.33477917600696,0.133182382389909,0.692413214720381,16.0608606483927,Excessive or frequent menstruation
626.13,24,8,2.93688357151421,0.00831762826697799,1.3194029562622,6.53726374622126,Irregular menstrual cycle
626.14,0,0,NA,NA,NA,NA,Irregular menstrual bleeding
626.15,1,1,0.973920351865561,0.985091974941253,0.0609148441709032,15.5712595950629,"Infertility, female, associated with anovulation"
626.2,12,10,1.16949720558513,0.714612578167739,0.505273985045623,2.70689517836137,Dysmenorrhea
626.21,0,0,NA,NA,NA,NA,Mittelschmerz
626.4,2,0,214234480.877641,0.998536282693728,0,Inf,Premenstrual tension syndromes
626.8,3,2,1.47555658534975,0.669990642711128,0.246551649630639,8.83087677503189,"Infertility, female"
627,0,0,NA,NA,NA,NA,Menopausal & postmenopausal disorders
627.1,0,0,NA,NA,NA,NA,Postmenopausal bleeding
627.2,0,0,NA,NA,NA,NA,Symptomatic menopause
627.21,0,0,NA,NA,NA,NA,Symptomatic artificial menopause
627.22,0,0,NA,NA,NA,NA,Postmenopausal hormone replacement
627.3,0,0,NA,NA,NA,NA,Postmenopausal atrophic vaginitis
627.4,0,0,NA,NA,NA,NA,Premenopausal menorrhagia
627.5,0,0,NA,NA,NA,NA,Premature menopause and other ovarian failure
628,20,4,4.886259903473,0.00377508368871836,1.67012210520494,14.2956827946171,Ovarian cyst
634,1,0,212451543.107457,0.998965516916689,0,Inf,Miscarriage; stillbirth
634.1,0,1,4.56724582184545E-09,0.998963688514103,0,Inf,Missed abortion/Hydatidiform mole
634.3,0,0,NA,NA,NA,NA,Ectopic pregnancy
635,0,0,NA,NA,NA,NA,Hemorrhage during pregnancy; childbirth and postpartum
635.2,0,2,4.48305477800177E-09,0.998533184869688,0,Inf,"Antepartum hemorrhage, abruptio placentae, and placenta previa"
635.3,0,0,NA,NA,NA,NA,Placenta previa and abruptio placenta
636,1,0,214037083.55418,0.998964996454965,0,Inf,Early or threatened labor; hemorrhage in early pregnancy
636.1,0,1,1.62884356359465E-09,0.999337842952767,0,Inf,Threatened premature labor
636.2,0,0,NA,NA,NA,NA,Early onset of delivery
636.3,5,1,4.83231713851376,0.150417162841362,0.564552667879422,41.362463160233,Hemorrhage in early pregnancy
636.8,0,0,NA,NA,NA,NA,Cervical incompetence
637,1,0,217264969.604238,0.998964157392368,0,Inf,Short gestation; low birth weight; and fetal growth retardation
638,7,7,0.983089561858024,0.974546641222241,0.344824382269462,2.80277479299292,Other high-risk pregnancy
639,0,0,NA,NA,NA,NA,Complications following abortion or ectopic and molar pregnancies
642,4,4,0.979132348059715,0.976208320961993,0.244870551203351,3.91513046507902,Hypertension complicating pregnancy
