"Phecode","Number of Schizophrenia Patients","Number of Non-Schizophrenic Participants","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"681.6",75,10,7.72804127136721,1.25349455082614e-09,3.99457728484201,14.9509241237066,"Cellulitis and abscess of foot/toes"
"681.7",42,6,7.29095171680011,5.37768422385737e-06,3.09804878652249,17.1585344840161,"Cellulitis and abscess of trunk"
"686",3,0,218112497.767597,0.998205446151857,0,Inf,"Other local infections of skin and subcutaneous tissue"
"686.1",7,1,7.1446763754783,0.0658900883235941,0.87884443543495,58.0835452238532,"Carbuncle and furuncle"
"686.2",1,2,0.527498291087051,0.601545074265904,0.0478187442975894,5.81894090250686,"Impetigo"
"686.3",10,0,227002404.685318,0.996718243407778,0,Inf,"Pilonidal cyst"
"686.4",0,2,4.79241325614617e-09,0.998539101220399,0,Inf,"Pyogenic granuloma"
"686.5",2,1,2.02438646101872,0.564735216212859,0.183545062354181,22.3277079262849,"Pyoderma"
"686.9",19,6,3.21237367677235,0.0127060302363127,1.28289414163854,8.04380057893149,"Unspecified local infection of skin and subcutaneous tissue"
"687",3,3,1.01183658319688,0.988501826832573,0.204216329316407,5.01337613168667,"Symptoms affecting skin"
"687.1",60,11,5.8163987926813,8.08782401571201e-08,3.05714328574737,11.0660481872815,"Rash and other nonspecific skin eruption"
"687.2",9,2,4.6113435556116,0.0505865398207111,0.996103472902384,21.3476711670541,"Localized superficial swelling, mass, or lump"
"687.3",0,3,4.72564004977354e-09,0.998208805250398,0,Inf,"Changes in skin texture"
"687.4",96,33,3.1009758765217,2.09437454313129e-08,2.08737504735622,4.60676743211469,"Disturbance of skin sensation"
"689",24,26,0.97306731151764,0.923198845763107,0.558575329750014,1.69513392789461,"Dermatosis NOS"
"690",0,0,NA,NA,NA,NA,"Seborheic dermatitis"
"690.1",41,39,1.10755740622749,0.648053352995913,0.714279707780544,1.71737121288381,"Seborrheic dermatitis"
"691",6,10,0.619276498437634,0.353688382129163,0.22494798101482,1.70485362787902,"Other congenital anomalies of skin"
"691.1",0,0,NA,NA,NA,NA,"Ichthyosis congenita"
"691.3",1,1,1.00566061223433,0.996815383154754,0.0629013627747233,16.0783999326314,"Congenital pigmentary anomalies of skin"
"694",2,2,1.0316647536735,0.975135376467452,0.145273344941923,7.32641052904578,"Dyschromia and Vitiligo"
"694.1",2,0,219334026.881457,0.998534273158599,0,Inf,"Vitiligo"
"694.2",34,83,0.435307095064355,4.45074308791675e-05,0.292008690902481,0.648926805663639,"Other dyschromia"
"694.3",1,0,218630743.807242,0.9989637491347,0,Inf,"Vascular disorders of skin"
"695",0,0,NA,NA,NA,NA,"Erythematous conditions"
"695.1",0,0,NA,NA,NA,NA,"Toxic erythema"
"695.2",0,1,5.34470163677642e-09,0.998977625434458,0,Inf,"Bullous dermatoses"
"695.21",0,2,4.65811467518456e-09,0.998536145278144,0,Inf,"Dermatitis herpetiformis"
"695.22",13,7,1.88449001907375,0.176565294053266,0.751754918019912,4.72401649375641,"Pemphigus and pemphigoid"
"695.3",19,36,0.54780255078284,0.033834236259689,0.314203865690664,0.955073019183108,"Rosacea"
"695.4",0,0,NA,NA,NA,NA,"Discoid lupus erythematosus"
"695.41",2,1,2.05141889424026,0.557464749392468,0.185964481582901,22.6296948956347,"Lupus erythematosus"
"695.42",11,7,1.58017288596777,0.344001697242985,0.612554960302045,4.07628133207261,"Systemic lupus erythematosus"
"695.6",2,5,0.412652220474931,0.290120933155131,0.0800479653029459,2.12724776224417,"Prurigo"
"695.7",5,2,2.72891790344943,0.230636097054298,0.528599236616063,14.088164355742,"Lichen"
"695.8",9,6,1.62806025547234,0.355722509137397,0.578709016008194,4.58016053340898,"Other specified erythematous conditions"
"695.81",0,0,NA,NA,NA,NA,"Erythema nodosum"
"695.9",4,3,1.38876733381796,0.667261929177024,0.31072665488698,6.20698185091768,"Unspecified erythematous condition"
"696",0,0,NA,NA,NA,NA,"Psoriasis & related disorders"
"696.2",0,0,NA,NA,NA,NA,"Parapsoriasis"
"696.3",1,1,1.01805811144821,0.989903486535398,0.0636692903146477,16.2785278925442,"Pityriasis"
"696.4",0,0,NA,NA,NA,NA,"Psoriasis"
"696.41",63,59,1.09724949670844,0.608544442074242,0.769236755310538,1.56513121573461,"Psoriasis vulgaris"
"696.42",24,14,1.77075293395506,0.0895366383018979,0.915564372593948,3.42473565700996,"Psoriatic arthropathy"
"697",32,8,4.0841559333857,0.000371818986145271,1.88189093351765,8.8636006429079,"Sarcoidosis"
"698",15,13,1.22254036147301,0.596291029650256,0.581303013020341,2.57112882946343,"Pruritus and related conditions"
"700",114,65,1.81112655388238,0.000133786946612036,1.33530074313794,2.45650982449802,"Corns and callosities"
"701",3,5,0.620189210208474,0.513104265720759,0.148167809296657,2.59593941683317,"Other hypertrophic and atrophic conditions of skin"
"701.1",59,53,1.12574412749579,0.531445060970674,0.776845083715849,1.63134177863292,"Keratoderma, acquired"
"701.2",16,39,0.430528904918332,0.00454850305109484,0.2405381834162,0.770585091055838,"Scar conditions and fibrosis of skin"
"701.3",1,0,218630744.169235,0.998963748983948,0,Inf,"Circumscribed scleroderma"
"701.4",7,11,0.669304116809068,0.4064410971419,0.259379774820251,1.72707375155987,"Keloid scar"
"701.5",1,3,0.3525783537801,0.366777759326888,0.036648498191557,3.39199426138898,"Abnormal granulation tissue"
"701.6",0,0,NA,NA,NA,NA,"Acquired acanthosis nigricans"
"702",0,1,4.63688111106727e-09,0.998964618133672,0,Inf,"Other dermatoses"
"702.1",499,1030,0.490965890638619,7.10002759027477e-39,0.441184876098993,0.54636393681928,"Actinic keratosis"
"702.2",193,499,0.397861062073666,1.57990272923222e-27,0.336951690264623,0.469780770620473,"Seborrheic keratosis"
"702.4",1,2,0.508944386104717,0.581317948316939,0.0461464072747569,5.61309977189057,"Degenerative skin disorders"
"703",30,14,2.17758351458491,0.0162090318788732,1.15463940494651,4.10679727599602,"Diseases of nail"
"703.1",156,91,1.78425984141672,1.14650143484861e-05,1.37761674276623,2.3109353152168,"Ingrowing nail"
"703.8",123,72,1.74560355726063,0.000174259299483046,1.30501320936206,2.33494324598486,"Other specified diseases of nail"
"704",1,0,226826079.281305,0.998962062324542,0,Inf,"Diseases of hair and hair follicles"
"704.1",4,6,0.692232850628491,0.568855585600707,0.195299551605895,2.45359661888125,"Alopecia"
"704.11",2,3,0.672145159422758,0.663436011921146,0.112300254251841,4.02295719048239,"Alopecia Areata"
"704.12",0,0,NA,NA,NA,NA,"Telogen effluvium"
"704.2",0,0,NA,NA,NA,NA,"Hirsutism"
"704.8",8,7,1.17686226376651,0.753048929654879,0.426711069230214,3.24576718943844,"Other specified diseases of hair and hair follicles"
"705",0,0,NA,NA,NA,NA,"Disorders of sweat glands"
"705.1",0,0,NA,NA,NA,NA,"Dyshidrosis"
"705.3",5,3,1.73564446817473,0.450385265268927,0.414608919415727,7.26579091484757,"Hidradenitis"
"705.8",7,5,1.44789276630609,0.527427534914924,0.459420298931944,4.56312763627372,"Generalized hyperhidrosis"
"706",1,0,245531235.331505,0.998960229352993,0,Inf,"Diseases of sebaceous glands"
"706.1",122,109,1.1595512325153,0.261505014428619,0.895507596169868,1.50144908494188,"Acne"
"706.2",33,29,1.2176559183254,0.439458161741911,0.739102976646168,2.00606137748337,"Sebaceous cyst"
"706.3",0,0,NA,NA,NA,NA,"Seborrhea"
"706.8",40,30,1.37813660605732,0.184353677072479,0.858285565279462,2.21285383535116,"Other specified diseases of sebaceous glands"
"707",0,0,NA,NA,NA,NA,"Chronic ulcer of skin"
"707.1",370,33,11.5743350592754,2.13189998108404e-41,8.1064967014037,16.5256629341717,"Decubitus ulcer"
"707.2",363,100,3.76049260444938,9.60343676961703e-32,3.01354683736422,4.69257834415711,"Chronic ulcer of leg or foot"
"707.3",27,7,3.99907618215767,0.00108807875111714,1.74098285162506,9.18596659109713,"Chronic ulcer of unspecified site"
"709",3,3,0.998690467092574,0.998719481109985,0.201570529879857,4.94805788155668,"Diffuse diseases of connective tissue"
"709.2",6,5,1.2181560019585,0.744529919556169,0.371725825574965,3.99193153398018,"Sicca syndrome"
"709.3",4,4,1.01551166921963,0.982634343624993,0.253943570188946,4.06099650230924,"Systemic sclerosis"
"709.4",7,1,7.08840690497077,0.0669757276953571,0.871984388393977,57.6220321363546,"Dermatomyositis and Polymyositis"
"709.5",1,0,228625461.796906,0.998961757983701,0,Inf,"Dermatomyositis"
"709.6",0,0,NA,NA,NA,NA,"Other specified diffuse diseases of connective tissue"
"709.7",1,0,226657644.079622,0.998962117416651,0,Inf,"Unspecified diffuse connective tissue disease"
"710",1,0,218366104.89084,0.998963882052709,0,Inf,"Infections involving bone"
"710.1",0,0,NA,NA,NA,NA,"Osteomyelitis"
"710.11",61,7,8.99139144923928,3.7512385314698e-08,4.11205195805094,19.6605298323547,"Acute osteomyelitis"
"710.12",35,5,7.1429182667499,3.91907304524922e-05,2.79833633098523,18.2327194914079,"Chronic osteomyelitis"
"710.19",96,6,16.4117517553407,2.9640472454323e-11,7.19318938239551,37.4445300075265,"Unspecified osteomyelitis"
"710.2",2,0,218173896.881424,0.998534675693672,0,Inf,"Periostitis"
"710.3",2,0,222805175.161625,0.998533263322426,0,Inf,"Osteopathy resulting from poliomyelitis"
"711",4,0,218409607.17676,0.997927799615957,0,Inf,"Arthropathy associated with infections"
"711.1",22,0,221582531.003539,0.995137063410899,0,Inf,"Pyogenic arthritis"
"711.2",1,0,217648393.776172,0.998964085448589,0,Inf,"Arthropathy in Reiter's disease"
"711.3",2,0,220271194.381741,0.998534084991844,0,Inf,"Behcet's syndrome"
"712",11,1,11.0139749875269,0.0216177496383211,1.42196893744413,85.3096307742903,"Infective connective tissue disorders"
"713",1,0,223812661.547995,0.998962669407587,0,Inf,"Arthropathy associated with other disorders classified elsewhere"
"713.5",10,6,1.75320708804972,0.277318502654007,0.636679633221026,4.82775784429828,"Arthropathy associated with neurological disorders"
"714",15,8,1.91159328226629,0.138912048266725,0.810413813203035,4.5090407113904,"Rheumatoid arthritis & related inflammatory polyarthropathies"
"714.1",142,89,1.6105559296976,0.000423714097129111,1.23563095717838,2.09924361931443,"Rheumatoid arthritis"
"714.2",1,2,0.516188740523658,0.589301170411915,0.0467883192162394,5.69481486633355,"Juvenile rheumatoid arthritis"
"715",4,4,1.01229435698662,0.986213399813064,0.253151457484357,4.04793191937391,"Inflammatory spondylopathies"
"715.1",35,10,3.63265189175201,0.000322813127561589,1.79846623174513,7.33745206538832,"Sacroiliitis NEC"
"715.2",7,7,1.03313208023248,0.95138506566032,0.362308379135643,2.9460038924628,"Ankylosing spondylitis"
"715.3",4,1,4.12954082293611,0.204679039357429,0.461471022542626,36.95379899335,"Spinal enthesopathy"
"716",28,13,2.25787857894916,0.0153337860980235,1.16884595492199,4.36158045960621,"Other arthropathies"
"716.1",1,0,218080674.107153,0.998963948999483,0,Inf,"Unspecified polyarthropathy or polyarthritis"
"716.11",5,3,1.69730037472443,0.468856690747024,0.405568158902197,7.10319214860849,"Polyarthropathy or polyarthritis involving multiple sites NOS"
"716.2",1,0,218532409.374983,0.998963775795936,0,Inf,"Unspecified monoarthritis"
"716.3",0,0,NA,NA,NA,NA,"Kaschin-Beck disease"
"716.8",0,0,NA,NA,NA,NA,"Palindromic rheumatism"
"716.9",64,29,2.2898367293725,0.000216024201506837,1.47632895231101,3.55161513223427,"Arthropathy NOS"
"716.91",7,13,0.553367557099635,0.20699327203837,0.220728789001472,1.38729367671372,"Arthropathy NOS involving multiple sites"
"717",39,30,1.31822713040399,0.255308241726638,0.818937565449392,2.12192338054437,"Polymyalgia Rheumatica"
"720",162,45,3.71852179148229,6.60770299199405e-15,2.67237716688347,5.17419639902633,"Spinal stenosis"
"720.1",258,150,1.78167764413216,1.88081577611493e-08,1.45677923551611,2.17903656930949,"Spinal stenosis of lumbar region"
"721",0,0,NA,NA,NA,NA,"Spondylosis and allied disorders"
"721.1",396,179,2.31932380723493,9.95973657094998e-21,1.94384977616994,2.76732440374365,"Spondylosis without myelopathy"
"721.2",42,14,3.03792135492963,0.000317976328918361,1.65905052740662,5.56279993061087,"Spondylosis with myelopathy"
"721.8",2,1,2.0161432159399,0.566977328336618,0.182811289667022,22.2351336976194,"Other allied disorders of spine"
"722",0,0,NA,NA,NA,NA,"Intervertebral disc disorders"
"722.1",226,98,2.39714615603118,4.99262311379975e-13,1.89103644277979,3.03870912446728,"Displacement of intervertebral disc"
"722.3",0,1,4.56837662032571e-09,0.998963703651684,0,Inf,"Schmorl's nodes"
"722.6",500,242,2.15039737472047,1.45465729257658e-22,1.84433528207116,2.50724958425767,"Degeneration of intervertebral disc"
"722.7",16,8,2.03050336569001,0.101966076334446,0.868863548924914,4.74521450828494,"Intervertebral disc disorder with myelopathy"
"722.8",120,33,3.74401794044517,1.88653135128576e-11,2.54672233315311,5.50420049955738,"Postlaminectomy syndrome"
"722.9",50,7,7.30304776230068,8.37288754127712e-07,3.3110411498994,16.1080772493768,"Other and unspecified disc disorder"
"723",12,2,6.1102806656479,0.0178014818593532,1.36747957845169,27.3024404907482,"Disorders of cervical region"
"723.1",2,5,0.426448865587822,0.309052477867039,0.0825457708070399,2.20312480195086,"Torticollis"
"724",0,0,NA,NA,NA,NA,"Other disorders of back"
"724.1",21,10,2.13939962869176,0.0477892128953929,1.00743357478311,4.54325812223585,"Disorders of sacrum"
"724.2",0,1,4.77328691505031e-09,0.998966518092217,0,Inf,"Disorders of coccyx"
"724.8",40,37,1.13049695995636,0.591079955697596,0.722674855561575,1.76846249268968,"Other symptoms referable to back"
"724.9",7,2,3.65503649449637,0.10625374726112,0.758363762602856,17.6159416297115,"Other unspecified back disorders"
"726",74,93,0.836236585448574,0.2512236122466,0.616100382737976,1.13502871680587,"Peripheral enthesopathies"
"726.1",76,59,1.35947927198509,0.0769792166484835,0.967296652364715,1.91066916900718,"Enthesopathy"
"726.2",6,6,1.03995166880392,0.945942541126804,0.335133175588853,3.22707374925738,"Synoviopathy"
"726.3",9,14,0.691899289365694,0.389151678544857,0.299216724696794,1.59992603057152,"Bursitis"
"726.4",14,14,1.04720947117041,0.902905915803785,0.499075027437816,2.19736034908228,"Calcaneal spur; Exostosis NOS"
"727",53,53,1.05004782251403,0.801626334935431,0.717390319965456,1.53696028351699,"Disorders of synovium, tendon, and bursa"
"727.1",5,2,2.55414651575639,0.262424076990677,0.495462969168841,13.1668052506411,"Synovitis and tenosynovitis"
"727.2",0,0,NA,NA,NA,NA,"Bursitis disorders"
"727.4",0,4,4.6638655102333e-09,0.997929820715709,0,Inf,"Ganglion and cyst of synovium, tendon, and bursa"
"727.5",0,1,4.56454973168881e-09,0.998963767738767,0,Inf,"Rupture of synovium"
"727.6",0,1,4.5550348329109e-09,0.998963600470306,0,Inf,"Rupture of tendon, nontraumatic"
"727.7",0,0,NA,NA,NA,NA,"Contracture of tendon (sheath)"
"727.8",0,0,NA,NA,NA,NA,"Plica syndrome"
"728",10,3,3.39715496383084,0.0632515329550838,0.934712566742524,12.3467494274735,"Disorders of muscle, ligament, and fascia"
"728.1",1,0,217842666.813086,0.998963962281911,0,Inf,"Muscular calcification and ossification"
"728.2",0,0,NA,NA,NA,NA,"Laxity of ligament or hypermobility syndrome"
"728.7",30,29,1.06527399935748,0.808235301682124,0.63928688383008,1.77511649685076,"Fasciitis"
"728.71",3,10,0.334918077189248,0.0971818290713507,0.0919568437472221,1.21981261923783,"Dupuytren's disease"
"729",9,5,1.85936234305035,0.266297207434314,0.622926007030392,5.54998231529127,"Other disorders of soft tissues"
"729.1",0,0,NA,NA,NA,NA,"Rheumatism, unspecified and fibrositis"
"729.3",0,1,4.56457407781184e-09,0.998963770038627,0,Inf,"Panniculitis"
"729.7",0,0,NA,NA,NA,NA,"Nontraumatic compartment syndrome"
"731",6,1,6.13013818444614,0.0932479538988712,0.737828226928372,50.93135880264,"Osteitis deformans and osteopathies associated with other disorders"
"731.1",3,2,1.53802073822964,0.63726264618868,0.256940996706917,9.20642412671373,"Paget's disease of bone"
"732",4,1,4.05510404157347,0.210534325318977,0.453178623723757,36.2856232115862,"Osteochondropathies"
"732.1",1,0,226994327.688927,0.998962016992589,0,Inf,"Juvenile osteochondrosis"
"732.7",0,1,4.57392213658758e-09,0.998963731848825,0,Inf,"Osteochondritis dissecans"
"733",6,3,2.13012554348952,0.28539194826247,0.531968477664231,8.52951823564715,"Other disorders of bone and cartilage"
"733.2",0,0,NA,NA,NA,NA,"Cyst of bone"
"733.4",15,6,2.56252291544468,0.0515359395243644,0.993749187113451,6.60782798852188,"Aseptic necrosis of bone"
"733.6",2,2,1.00190550453959,0.998481077518882,0.141131445166272,7.11262212927885,"Costochondritis"
"733.8",10,0,221691648.85479,0.996720949048369,0,Inf,"Malunion fracture"
"735",1,0,219930510.618286,0.998963484331678,0,Inf,"Acquired foot deformities"
"735.1",5,1,5.12869835498822,0.135607537878687,0.599136216811969,43.9024483554361,"Flat foot"
"735.2",5,3,1.69670592989132,0.469116719026004,0.405471028389854,7.09991790032513,"Acquired toe deformities"
"735.21",73,43,1.79768117309167,0.00230233930417045,1.23291632377601,2.62114917108954,"Hammer toe"
"735.22",3,2,1.52552413081585,0.643632367989198,0.25488541003945,9.13047111382823,"Claw toe"
"735.23",5,9,0.57655842151758,0.323653851053098,0.193161235701264,1.72094370910399,"Hallux rigidus"
"735.3",31,21,1.51478900434998,0.141821860489649,0.8704221705391,2.6361756459839,"Hallux valgus (Bunion)"
"735.4",23,10,2.35632617343751,0.0236734611344375,1.12139446433218,4.95122208306347,"Acquired deformities of ankle and foot"
"736",1,0,230333773.258113,0.998961550638596,0,Inf,"Acquired deformities of limbs"
"736.1",0,0,NA,NA,NA,NA,"Acquired deformities of forearm"
"736.2",0,1,4.78601261212301e-09,0.998966650605441,0,Inf,"Acquired deformities of finger"
"736.3",0,0,NA,NA,NA,NA,"Acquired deformities of hip"
"736.4",2,0,217809416.683289,0.9985347837594,0,Inf,"Genu valgum or varum (acquired)"
"736.5",0,0,NA,NA,NA,NA,"Acquired deformities of knee"
"736.6",3,3,0.997638817317271,0.997689916259082,0.201358469530691,4.94284254413496,"Unequal leg length (acquired)"
"737",2,0,229391489.232063,0.998531829423274,0,Inf,"Curvature of spine"
"737.1",9,10,0.927519896700945,0.869974795794768,0.376760041933385,2.28339808638264,"Kyphosis (acquired)"
"737.2",1,1,0.998691483442449,0.999261265333251,0.0624669739846394,15.9665918721425,"Lordosis (acquired)"
"737.3",45,17,2.74236649193142,0.000397411881157566,1.56918821238385,4.79265260643482,"Scoliosis"
"738",6,2,3.12283217554367,0.163274094756853,0.629919605225672,15.4814689298599,"Other acquired musculoskeletal deformity"
"738.4",34,11,3.18524044294281,0.000839960086890336,1.61371497320243,6.28720489543714,"Acquired spondylolisthesis"
"739",44,9,5.08589788730609,8.88668262505254e-06,2.48163470499477,10.4231123412497,"Contracture of joint"
"740",0,0,NA,NA,NA,NA,"Osteoarthrosis"
"740.1",67,38,1.8276240834528,0.00299690595351863,1.22729538236886,2.72160218183954,"Osteoarthritis; localized"
"740.11",271,263,1.06926219078417,0.439325020043009,0.902344038318574,1.26705733521664,"Osteoarthrosis; localized, primary"
"740.12",5,5,1.01633242561284,0.979567008749224,0.294181869560318,3.51120074427388,"Osteoarthrosis; localized, secondary"
"740.2",181,93,2.01344924277616,4.17030251332826e-08,1.56784468158842,2.58570118637562,"Osteoarthrosis, generalized"
"740.3",23,6,3.88229962414769,0.00308958004400356,1.58070177890796,9.53516379419148,"Osteoarthrosis of multiple sites"
"740.9",643,311,2.16027763743358,7.360781875037e-29,1.8866703658033,2.47356377424658,"Osteoarthrosis NOS"
"741",13,8,1.65667256898167,0.261336759841767,0.686570683655923,3.99749663967852,"Symptoms and disorders of the joints"
"741.1",2,0,219301750.617294,0.998534299528128,0,Inf,"Ankylosis of joint"
"741.2",43,35,1.30247266570335,0.246322404994083,0.833183065155146,2.03608920518385,"Stiffness of joint"
"741.3",514,107,5.01811041977477,5.21245690503891e-52,4.07434338615625,6.18048843664314,"Difficulty in walking"
"741.4",33,21,1.66779025778793,0.0671663273069446,0.964487366149626,2.88394067314389,"Joint effusions"
"741.5",0,1,4.56110236290043e-09,0.998963657135231,0,Inf,"Hemarthrosis"
"741.6",2,1,2.17022162111357,0.527247426637508,0.196465786825927,23.9729367684861,"Villonodular synovitis"
"742",0,0,NA,NA,NA,NA,"Derangement of joint, non-traumatic"
"742.1",1,0,294537822.855046,0.998964161590608,0,Inf,"Loose body in joint"
"742.2",1,2,0.52975568050346,0.604014790631676,0.0480105127209673,5.84540895567486,"Pathological, developmental or recurrent dislocation"
"742.8",1,0,232753140.417835,0.998961206718781,0,Inf,"Articular cartilage disorder"
"742.9",18,13,1.46432721640057,0.295260088983909,0.716908337590795,2.99097399801113,"Other derangement of joint"
"743",0,0,NA,NA,NA,NA,"Osteoporosis, osteopenia, & pathological fractures"
"743.1",0,0,NA,NA,NA,NA,"Osteoporosis, NOS or other"
"743.11",109,70,1.60309342331622,0.0020674483570509,1.18726720319133,2.16455783245078,"Osteoporosis"
"743.12",10,6,1.73442339626552,0.286299735465546,0.630309552613589,4.7726145114564,"Behcet's syndrome"
"743.13",5,1,5.07050583321288,0.138363212841581,0.592321827399218,43.4055073025657,"Other specified osteoporosis"
"743.2",5,3,1.75852889437624,0.439855036117498,0.419868777460598,7.36521512997317,"Pathologic fracture"
"743.21",57,10,5.8128574151819,2.84893898367329e-07,2.9684394177177,11.3828536056883,"Pathologic fracture of vertebrae"
"743.22",4,0,218325140.538123,0.997927820382572,0,Inf,"Pathologic fracture of femur"
"743.4",3,0,222602479.691716,0.998203776671655,0,Inf,"Stress fracture"
"743.9",37,23,1.68156285121421,0.0504278362574882,0.999031565121266,2.83039467550801,"Osteopenia"
"745",1443,685,2.30419138797199,3.00599139209183e-72,2.10374089452359,2.52374138194743,"Pain in joint"
"747",1,0,218366433.811376,0.998963881835503,0,Inf,"Cardiac and circulatory congenital anomalies"
"747.1",27,11,2.50167793973324,0.0103736161938824,1.24082984166051,5.043715345992,"Cardiac congenital anomalies"
"747.11",20,9,2.31366989978031,0.0367148630360096,1.05314860323236,5.08291839225687,"Cardiac shunt/ heart septal defect"
"747.12",23,8,2.97257832283059,0.00797409239966917,1.32928176624818,6.64736559977202,"Valvular heart disease/ heart chambers"
"747.13",7,1,7.210126078263,0.064636975351214,0.886956493999429,58.6115761214346,"Congenital anomalies of great vessels"
"747.2",10,0,219674071.573679,0.996722393242203,0,Inf,"Congenital anomalies of peripheral vascular system"
"748",1,0,217709756.222955,0.998964035068054,0,Inf,"Anomalies of respiratory system, congenital"
"749",2,1,2.02511726255036,0.564526968459566,0.183621575809396,22.3345209243629,"Congenital anomalies of face and neck"
"749.1",0,0,NA,NA,NA,NA,"Cleft palate"
"749.2",1,0,228106231.157504,0.998961827449305,0,Inf,"Congenital anomalies of skull and face bones"
"750",0,0,NA,NA,NA,NA,"Digestive congenital anomalies"
"750.1",0,0,NA,NA,NA,NA,"Upper gastrointestinal congenital anomalies"
"750.11",0,0,NA,NA,NA,NA,"Esophageal atresia/tracheoesophageal fistula"
"750.13",0,0,NA,NA,NA,NA,"Congenital anomalies of mouth/tongue"
"750.14",0,0,NA,NA,NA,NA,"Congenital anomalies of esophagus"
"750.15",0,0,NA,NA,NA,NA,"Congenital anomalies of stomach"
"750.2",0,0,NA,NA,NA,NA,"Lower gastrointestinal congenital anomalies"
"750.21",2,0,217837222.7524,0.998534831411509,0,Inf,"Congenital anomalies of intestine"
"750.22",3,0,220015812.12741,0.998204710065118,0,Inf,"Congenital anomaly of gallbladder, bile ducts, liver, pancreas"
"750.5",0,0,NA,NA,NA,NA,"Congenital hypertrophic pyloric stenosis"
"751",0,0,NA,NA,NA,NA,"Genitourinary congenital anomalies"
"751.1",1,0,217843512.357733,0.998963960978934,0,Inf,"Congenital anomalies of genital organs"
"751.11",0,0,NA,NA,NA,NA,"Congenital anomalies of female genital organs"
"751.12",3,2,1.55372078718674,0.629411976464423,0.259468462717802,9.30382158683275,"Congenital anomalies of male genital organs"
"751.2",0,0,NA,NA,NA,NA,"Congenital anomalies of urinary system"
"751.21",30,11,2.81920456169372,0.00328839530935256,1.41249626456654,5.62685690578706,"Cystic kidney disease"
"751.22",4,2,2.09500958342695,0.393145914589994,0.383696265982267,11.4389050501044,"Other specified  anomalies of kidney"
"751.3",0,2,4.6005378797155e-09,0.998534999818927,0,Inf,"Obstructive genitourinary defect"
"752",0,1,4.58639870673523e-09,0.998963994903112,0,Inf,"Nervous system congenital anomalies"
"752.1",0,0,NA,NA,NA,NA,"Neural tub defects"
"752.11",4,3,1.33916137926294,0.702185731766182,0.299717151762622,5.98348539335438,"Spina bifida"
"752.2",11,5,2.27339123459166,0.128075469928763,0.789378074607412,6.54731600961753,"Other specified congenital anomalies of nervous system"
"753",1,0,217764278.655461,0.998963969137796,0,Inf,"Congenital anomalies of the eye"
"753.1",0,0,NA,NA,NA,NA,"Congenital cataract and lens anomalies"
"753.2",0,0,NA,NA,NA,NA,"Congenital anomalies of posterior segment of eye"
"754",2,0,218950654.319321,0.998534396778494,0,Inf,"Congenital musculoskeletal deformities of spine"
"754.1",3,0,218207817.540427,0.998205284886328,0,Inf,"Lumbosacral spondylolysis, congenital"
"754.2",7,4,1.78830251614157,0.353767460635362,0.523454853322996,6.10945885578583,"Spondylolisthesis, congenital"
"755",0,1,4.71585212110738e-09,0.998965659956772,0,Inf,"Congenital anomalies of limbs"
"755.1",4,4,1.06026020602896,0.934111096270047,0.264821120254167,4.2449473191928,"Congenital deformities of feet"
"755.3",0,0,NA,NA,NA,NA,"Congenital anomaly of fingers/toes"
"755.4",0,0,NA,NA,NA,NA,"Congenital anomalies of upper limb, including shoulder girdle"
"755.6",1,1,0.997771072995331,0.998741060057591,0.0624093507705633,15.9518902506485,"Congenital anomalies of lower limb, including pelvic girdle"
"755.61",1,1,1.00845292041756,0.995251118869948,0.063073979717827,16.1235631118939,"Congenital hip dysplasia and deformity"
"756",5,1,5.00187153740781,0.141683923019831,0.584368661642787,42.8132453345415,"Congenital musculoskeletal anomalies"
"756.1",1,0,262498222.72771,0.998960407012139,0,Inf,"Congenital anomalies of abdominal wall; diaphram"
"756.2",2,0,226766474.100406,0.99853235127367,0,Inf,"Pectus excavatum and other congenital anomalies of ribs/sternum"
"756.21",0,0,NA,NA,NA,NA,"Pectus excavatum"
"756.22",0,0,NA,NA,NA,NA,"Pectus carinatum"
"756.3",1,0,217797734.555108,0.998963946129979,0,Inf,"Congenital anomalies of muscle, tendon, fascia, and connective tissue"
"756.5",0,0,NA,NA,NA,NA,"Congenital osteodystrophies"
"757",3,1,3.01505555721089,0.339203378596397,0.313610684679775,28.9867675342456,"Congenital anomalies of the integument"
"758",8,1,8.07821863274089,0.0488771791979539,1.01033898775672,64.5898228902905,"Chromosomal anomalies and genetic disorders"
"758.1",16,5,3.34966002784903,0.0183755668356136,1.22634980794251,9.14928369499575,"Chromosomal anomalies"
"759",9,4,2.32278516435669,0.160865057598437,0.715151572393458,7.54431805512018,"Other congenital anomalies"
"759.1",0,0,NA,NA,NA,NA,"Anomalies of endocrine glands, congenital"
"760",1477,631,2.51995437176384,5.20092604868551e-84,2.29552849323378,2.76632159195114,"Back pain"
"761",407,180,2.3749702314725,4.5901331348392e-22,1.99257908874956,2.83074515447224,"Neck pain"
"763",376,184,2.12444265452525,5.6974094778596e-17,1.78085145417044,2.53432512958733,"Thoracic neuritis/radiculitis"
"764",86,84,1.06540753622169,0.679817900229023,0.78857614759737,1.43942119184858,"Sciatica"
"765",116,67,1.80005910491039,0.000128686773483975,1.33232688258986,2.43199534852307,"Cervical radiculitis"
