"","Phecode","No. Cases with P","No. Controls with P","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"917","457.2",0,0,NA,NA,NA,NA,"Encounter for long-term use of antiplatelets/antithrombotics"
"918","457.3",1,0,211954238.763559,0.998965659191099,0,Inf,"Encounter for long-term use of aspirin"
"919","458",0,0,NA,NA,NA,NA,"Hypotension"
"920","458.1",11,2,5.39392567786851,0.0283555531177601,1.19557129860407,24.3351728603216,"Orthostatic hypotension"
"921","458.2",0,0,NA,NA,NA,NA,"Iatrogenic hypotension"
"922","458.9",9,1,8.89130359400583,0.0381790011802296,1.12645458471913,70.1806186180977,"Hypotension NOS"
"923","459",0,1,4.42379565415527e-09,0.998962179294333,0,Inf,"Other disorders of circulatory system"
"924","459.1",0,0,NA,NA,NA,NA,"Hemorrhage NOS"
"925","459.7",0,0,NA,NA,NA,NA,"Blood vessel replaced"
"926","459.9",1,2,0.492498174783011,0.563068807922885,0.0446569065708082,5.43151039313487,"Circulatory disease NEC"
"927","464",79,55,1.40087105139523,0.0549219276111804,0.992917895348704,1.97643703656683,"Acute sinusitis"
"928","465",112,55,2.00774151091145,2.30396710463939e-05,1.45396649085741,2.77243389031607,"Acute upper respiratory infections"
"929","465.2",114,63,1.77309998625592,0.000264063323652461,1.30347943581819,2.41191650199477,"Acute pharyngitis"
"930","465.4",1,0,211294779.400978,0.998965864135439,0,Inf,"Acute laryngitis and tracheitis"
"931","470",12,8,1.46336590280618,0.404199577205073,0.598174864520745,3.57995611736621,"Deviated nasal septum"
"932","471",4,0,215695273.092186,0.997929105060312,0,Inf,"Nasal polyps"
"933","472",9,5,1.76441836655286,0.308680086390202,0.591310236233173,5.26487109721102,"Chronic pharyngitis and nasopharyngitis"
"934","473",1,0,217078943.016417,0.998964199953888,0,Inf,"Diseases of the larynx and vocal cords"
"935","473.1",0,0,NA,NA,NA,NA,"Chronic laryngitis"
"936","473.3",1,0,211657267.012081,0.998965744487021,0,Inf,"Paralysis/spasm of vocal cords or larynx"
"937","473.4",2,0,214412957.510751,0.998536161482887,0,Inf,"Voice disturbance"
"938","474",1,0,211822452.255039,0.998965726417512,0,Inf,"Acute and chronic tonsillitis"
"939","474.1",4,4,0.96801154572395,0.963328637056444,0.242090554306132,3.87064400484599,"Acute tonsillitis"
"940","474.2",8,1,7.7402699971337,0.0536860502054866,0.968061264557396,61.8884174194494,"Chronic tonsillitis and adenoiditis"
"941","475",35,11,3.1149056417498,0.00101259804586345,1.5820313547657,6.13302456223548,"Chronic sinusitis"
"942","475.9",1,1,0.974240111138523,0.985277128580166,0.0609350361182774,15.5763228286084,"Postnasal drip"
"943","476",196,102,1.89785649500169,1.53822224823569e-07,1.49396080979421,2.41094629257127,"Allergic rhinitis"
"944","477",4,2,1.98136148559878,0.429786522410686,0.362905165436836,10.8176838207543,"Epistaxis or throat hemorrhage"
"945","478",0,1,4.41123108186337e-09,0.998962101850644,0,Inf,"Throat pain"
"946","479",7,6,1.14540259573912,0.807223910826711,0.384933600031761,3.40824263254148,"Other upper respiratory disease"
"947","480",18,2,8.89435527938581,0.00336763084247063,2.06377061240925,38.332533354366,"Pneumonia"
"948","480.1",6,0,217026521.526683,0.997462812654596,0,Inf,"Bacterial pneumonia"
"949","480.11",1,0,218488113.825248,0.998963828570788,0,Inf,"Pneumococcal pneumonia"
"950","480.12",1,0,212160011.848446,0.998965585054803,0,Inf,"Pseudomonal pneumonia"
"951","480.13",0,0,NA,NA,NA,NA,"MRSA pneumonia"
"952","480.2",0,0,NA,NA,NA,NA,"Viral pneumonia"
"953","480.3",0,0,NA,NA,NA,NA,"Pneumonia due to fungus"
"954","480.5",1,0,217995334.717259,0.998963922524136,0,Inf,"Bronchopneumonia and lung abscess"
"955","481",0,0,NA,NA,NA,NA,"Influenza"
"956","483",41,7,5.72336953933296,1.99161051100459e-05,2.56769580228311,12.757336306987,"Acute bronchitis and bronchiolitis"
"957","495",460,91,5.07158255333977,1.81664440199392e-45,4.05028072363965,6.35041157646649,"Asthma"
"958","495.1",0,0,NA,NA,NA,NA,"Chronic obstructive asthma"
"959","495.11",0,0,NA,NA,NA,NA,"Chronic obstructive asthma with exacerbation"
"960","495.2",34,9,3.70856512622015,0.000471802103289675,1.7787579759098,7.73205544637497,"Asthma with exacerbation"
"961","496",3,0,216447198.936895,0.998206201358437,0,Inf,"Chronic airway obstruction"
"962","496.1",0,0,NA,NA,NA,NA,"Emphysema"
"963","496.2",0,0,NA,NA,NA,NA,"Chronic bronchitis"
"964","496.21",1,0,218630744.23524,0.998963797871843,0,Inf,"Obstructive chronic bronchitis"
"965","496.3",1,1,0.978432163693383,0.987699059961494,0.061198944473854,15.6429086674643,"Bronchiectasis"
"966","497",13,2,6.34785248209058,0.014968247852514,1.43248346816394,28.1296308333884,"Bronchitis"
"967","498",3,2,1.48663970744243,0.664029704216848,0.2484017878741,8.89726937418292,"Acute bronchospasm"
"968","499",2,1,1.96871562662386,0.580222436167604,0.178501173279989,21.7132534609926,"Cystic fibrosis"
"969","500",0,0,NA,NA,NA,NA,"Lung disease due to external agents"
"970","500.1",0,0,NA,NA,NA,NA,"Extrinsic allergic alveolitis"
"971","500.2",0,0,NA,NA,NA,NA,"Pneumoconiosis"
"972","501",10,0,216786226.485425,0.996724706688154,0,Inf,"Pneumonitis due to inhalation of food or vomitus"
"973","502",0,0,NA,NA,NA,NA,"Postinflammatory pulmonary fibrosis"
"974","503",0,0,NA,NA,NA,NA,"Pulmonary congestion and hypostasis"
"975","504",0,0,NA,NA,NA,NA,"Other alveolar and parietoalveolar pneumonopathy"
"976","504.1",0,0,NA,NA,NA,NA,"Idiopathic fibrosing alveolitis"
"977","505",0,0,NA,NA,NA,NA,"Other pulmonary inflamation or edema"
"978","506",1,1,0.998398336238998,0.999095633766101,0.062448649802205,15.9619021542016,"Empyema and pneumothorax"
"979","507",7,0,214176942.792813,0.997261599773298,0,Inf,"Pleurisy; pleural effusion"
"980","508",8,0,215432137.710504,0.997071616482148,0,Inf,"Pulmonary collapse; interstitial/compensatory emphysema"
"981","509",3,0,214033391.255632,0.998207365485336,0,Inf,"Respiratory failure, insufficiency, arrest"
"982","509.1",28,1,27.7907385444723,0.00108745377941194,3.78119130333613,204.25444969309,"Respiratory failure"
"983","509.2",8,2,3.97623778943512,0.0808124589176165,0.844372685658318,18.7245125602389,"Respiratory insufficiency"
"984","509.3",0,0,NA,NA,NA,NA,"Pulmonary insufficiency or respiratory failure following trauma and surgery"
"985","509.5",0,0,NA,NA,NA,NA,"Respiratory arrest"
"986","509.8",1,0,211210755.729783,0.998965885769542,0,Inf,"Dependence on respirator [Ventilator] or supplemental oxygen"
"987","510",6,2,2.96003355907195,0.183822821162992,0.597426190986591,14.6659098697412,"Other diseases of lung"
"988","510.1",0,0,NA,NA,NA,NA,"Lung involvement in conditions classified elsewhere"
"989","510.2",0,0,NA,NA,NA,NA,"Lung transplant"
"990","512",0,0,NA,NA,NA,NA,"Wheezing and painful respiration"
"991","512.1",3,1,2.89447767660282,0.357374784803237,0.301056412782571,27.8286748417574,"Wheezing"
"992","512.2",7,0,215333839.346713,0.997260756094973,0,Inf,"Painful respiration"
"993","512.3",1,0,215559630.015798,0.998964611596386,0,Inf,"Abnormal chest sounds"
"994","512.7",52,2,25.7185009886155,6.59372786924938e-06,6.2645330220808,105.585091621357,"Shortness of breath"
"995","512.8",72,20,3.53342085502389,5.91886423175202e-07,2.15298951921819,5.798942738584,"Cough"
"996","512.9",18,2,8.82009657434842,0.00349157370787831,2.04654585060723,38.0123922255396,"Other dypnea"
"997","513",1,0,216543118.904174,0.998964352066488,0,Inf,"Respiratory abnormalities"
"998","513.3",1,0,218630743.673032,0.998963798010958,0,Inf,"Hypoventilation"
"999","513.31",0,0,NA,NA,NA,NA,"Apnea"
"1000","513.32",0,0,NA,NA,NA,NA,"Orthopnea"
"1001","513.4",0,0,NA,NA,NA,NA,"Hyperventilation"
"1002","513.8",1,0,214143963.597507,0.998964984390403,0,Inf,"Disorders of diaphragm"
"1003","514",2,0,215916183.759175,0.998535545205091,0,Inf,"Abnormal findings examination of lungs"
"1004","514.1",0,0,NA,NA,NA,NA,"Abnormal pulmonary function"
"1005","514.2",0,0,NA,NA,NA,NA,"Solitary pulmonary nodule"
"1006","516",0,0,NA,NA,NA,NA,"Abnormal sputum"
"1007","516.1",1,1,0.991980503015723,0.995457304937526,0.0620458322289165,15.8596521799045,"Hemoptysis"
"1008","519",1,0,217678396.514837,0.998964028463219,0,Inf,"Diseases of respiratory system"
"1009","519.1",1,0,217332491.181236,0.998964125821555,0,Inf,"Tracheostomy complications"
"1010","519.2",1,0,218630743.633253,0.998963798084906,0,Inf,"Respiratory complications"
"1011","519.8",1,0,216969044.023599,0.998964203005098,0,Inf,"Other diseases of respiratory system"
"1012","519.9",0,0,NA,NA,NA,NA,"Symptoms involving respiratory system"
"1013","520",0,0,NA,NA,NA,NA,"Disorders of tooth development"
"1014","520.1",0,0,NA,NA,NA,NA,"Hereditary disturbances in tooth structure"
"1015","520.2",1,3,0.32392819023343,0.328961879550853,0.0336945822455413,3.11413483815459,"Disturbances in tooth eruption"
"1016","521",0,0,NA,NA,NA,NA,"Diseases of hard tissues of teeth"
"1017","521.1",3,0,211543780.670222,0.998208703974349,0,Inf,"Dental caries"
"1018","521.2",0,0,NA,NA,NA,NA,"Dental abrasion, erosion and attrition"
"1019","521.4",0,0,NA,NA,NA,NA,"Tooth complications likely association with other diseases"
"1020","522",0,0,NA,NA,NA,NA,"Diseases of pulp and periapical tissues"
"1021","522.1",0,0,NA,NA,NA,NA,"Pulpitis and necrosis of tooth pulp"
"1022","522.5",0,0,NA,NA,NA,NA,"Periapical abscess"
"1023","523",1,0,211920763.88079,0.9989656628374,0,Inf,"Gingival and periodontal diseases"
"1024","523.1",0,0,NA,NA,NA,NA,"Gingivitis"
"1025","523.3",0,0,NA,NA,NA,NA,"Periodontitis (acute or chronic)"
"1026","523.31",0,0,NA,NA,NA,NA,"Acute periodontitis"
"1027","523.32",0,0,NA,NA,NA,NA,"Chronic periodontitis"
"1028","524",0,0,NA,NA,NA,NA,"Dentofacial anomalies, including malocclusion"
"1029","524.3",0,0,NA,NA,NA,NA,"Anomalies of tooth position/malocclusion"
"1030","525",3,0,214289934.37656,0.99820729998502,0,Inf,"Other diseases of the teeth and supporting structures"
"1031","525.1",0,0,NA,NA,NA,NA,"Loss of teeth or edentulism"
"1032","525.2",0,0,NA,NA,NA,NA,"Atrophy of edentulous alveolar ridge"
"1033","526",2,0,210274236.003544,0.998537998280778,0,Inf,"Diseases of the jaws"
"1034","526.1",0,1,4.41910154257513e-09,0.998962166484251,0,Inf,"Cysts of the jaws"
"1035","526.3",2,2,0.979998703190368,0.983880826001627,0.138042458988501,6.95726130418183,"Anomalies of jaw size/symmetry"
"1036","526.4",4,0,214976150.363386,0.997929455757961,0,Inf,"Temporomandibular joint disorders"
"1037","526.41",1,1,0.973026271476912,0.98457380631932,0.0608599541443375,15.556701254471,"Temporomandibular joint disorder NOS"
"1038","526.42",0,1,4.54436201874158e-09,0.998963434625367,0,Inf,"Arthralgia/ankylosis of temporomandibular joint"
"1039","526.5",0,0,NA,NA,NA,NA,"Inflammatory conditions of jaw"
"1040","526.8",0,0,NA,NA,NA,NA,"Exostosis of jaw"
"1041","526.9",0,0,NA,NA,NA,NA,"Jaw disease NOS"
"1042","527",0,0,NA,NA,NA,NA,"Diseases of the salivary glands"
"1043","527.1",0,0,NA,NA,NA,NA,"Hypertrophy of salivary gland"
"1044","527.2",0,0,NA,NA,NA,NA,"Sialoadenitis"
"1045","527.7",0,0,NA,NA,NA,NA,"Disturbance of salivary secretion"
"1046","527.8",0,0,NA,NA,NA,NA,"Other specified diseases of the salivary glands"
"1047","528",0,1,4.56413457990883e-09,0.998963645889416,0,Inf,"Diseases of the oral soft tissues"
"1048","528.1",1,0,211344167.350956,0.9989658710423,0,Inf,"Stomatitis and mucositis"
"1049","528.11",0,0,NA,NA,NA,NA,"Ulcerative stomatitis & mucositis"
"1050","528.12",0,0,NA,NA,NA,NA,"Oral aphthae"
"1051","528.3",0,0,NA,NA,NA,NA,"Cellulitis and abscess of oral soft tissues"
"1052","528.4",0,0,NA,NA,NA,NA,"Cysts of oral soft tissues"
"1053","528.41",0,0,NA,NA,NA,NA,"Cyst of the salivary gland"
"1054","528.5",0,0,NA,NA,NA,NA,"Diseases of lips"
"1055","528.6",0,0,NA,NA,NA,NA,"Leukoplakia of oral mucosa"
"1056","528.7",0,0,NA,NA,NA,NA,"Sialolithiasis"
"1057","529",0,0,NA,NA,NA,NA,"Diseases of the tongue"
"1058","529.1",1,0,218630744.10182,0.99896379799702,0,Inf,"Glossitis"
"1059","529.6",0,0,NA,NA,NA,NA,"Glossodynia"
"1060","530",1,0,210868739.717335,0.998966012856446,0,Inf,"Diseases of esophagus"
"1061","530.1",3,1,2.9401095799079,0.350328253297275,0.305823278093493,28.2654884734561,"Esophagitis, GERD and related diseases"
"1062","530.11",135,23,5.81865463852324,5.86278915632229e-15,3.73946031075791,9.0539112569284,"GERD"
"1063","530.12",1,0,218630743.517238,0.998963797934962,0,Inf,"Ulcer of esophagus"
"1064","530.13",0,0,NA,NA,NA,NA,"Barrett's esophagus"
"1065","530.14",6,0,215419709.187778,0.997463946689945,0,Inf,"Reflux esophagitis"
"1066","530.15",1,2,0.487408035500162,0.557355609492192,0.0441957108279376,5.37533142062178,"Eosinophilic esophagitis"
"1067","530.2",0,1,4.47619450243419e-09,0.9989627004745,0,Inf,"Esophageal bleeding"
"1068","530.3",0,0,NA,NA,NA,NA,"Stricture and stenosis of esophagus"
"1069","530.5",1,0,217758644.265005,0.998963981606084,0,Inf,"Disorders of esophageal motility"
"1070","530.6",1,0,208939011.531884,0.998966665659717,0,Inf,"Diverticulum of esophagus, acquired"
"1071","530.7",0,0,NA,NA,NA,NA,"Gastroesophageal laceration-hemorrhage syndrome"
"1072","530.9",1,1,0.993379454128052,0.996252354436522,0.0621345818923151,15.8816992056689,"Heartburn"
"1073","531",0,0,NA,NA,NA,NA,"Peptic ulcer"
"1074","531.1",0,0,NA,NA,NA,NA,"Hemorrhage from gastrointestinal ulcer"
"1075","531.2",0,0,NA,NA,NA,NA,"Gastric ulcer"
"1076","531.3",0,0,NA,NA,NA,NA,"Duodenal ulcer"
"1077","531.4",0,0,NA,NA,NA,NA,"Peptic ulcers"
"1078","531.5",0,0,NA,NA,NA,NA,"Gastrojejunal ulcer"
"1079","532",20,2,9.89092089218363,0.00200159464043256,2.31187625538734,42.3164154515025,"Dysphagia"
"1080","533",0,0,NA,NA,NA,NA,"Heartburn"
"1081","535",0,0,NA,NA,NA,NA,"Gastritis and duodenitis"
"1082","535.1",1,1,0.980703428691876,0.989007147864273,0.0613397563217971,15.679540851163,"Acute gastritis"
"1083","535.2",1,0,212219309.638336,0.998965580608248,0,Inf,"Atrophic gastritis"
"1084","535.6",0,0,NA,NA,NA,NA,"Duodenitis"
"1085","535.8",2,0,215323078.041681,0.998535786880533,0,Inf,"Other specified gastritis"
"1086","535.9",18,2,8.87817347331079,0.00339422460862194,2.06001532478926,38.2628047829026,"Gastritis and duodenitis, NOS"
"1087","536",0,0,NA,NA,NA,NA,"Disorders of function of stomach"
"1088","536.3",13,1,12.7954855663267,0.0140356634159243,1.67385128359196,97.8130210748075,"Gastroparesis"
"1089","536.7",2,0,211764917.709416,0.998537275483164,0,Inf,"Complications of gastrostomy, colostomy and enterostomy"
"1090","536.8",5,0,214430396.092502,0.99768553310503,0,Inf,"Dyspepsia and disorders of function of stomach"
"1091","537",1,0,211537725.546869,0.998965801401907,0,Inf,"Other disorders of stomach and duodenum"
"1092","537.1",0,0,NA,NA,NA,NA,"Lesions of stomach and duodenum"
"1093","539",3,1,2.96905731892296,0.345972606277361,0.308828537144591,28.5443225051535,"Bariatric surgery"
"1094","540",0,0,NA,NA,NA,NA,"Appendiceal conditions"
"1095","540.1",1,0,216470891.455786,0.998964319508447,0,Inf,"Appendicitis"
"1096","540.11",0,0,NA,NA,NA,NA,"Acute appendicitis"
"1097","550",0,1,4.56728601355719e-09,0.998963690328161,0,Inf,"Abdominal hernia"
"1098","550.1",1,1,0.969978179944869,0.982803900520986,0.0606707307355849,15.5076040483113,"Inguinal hernia"
"1099","550.2",2,0,218638773.762442,0.998534573151044,0,Inf,"Diaphragmatic hernia"
"1100","550.3",0,0,NA,NA,NA,NA,"Femoral hernia"
"1101","550.4",1,1,0.969691533558238,0.982637158787774,0.0606530733176554,15.5029517684938,"Umbilical hernia"
"1102","550.5",1,0,216326195.80613,0.99896440091223,0,Inf,"Ventral hernia"
"1103","550.6",1,0,216331244.81375,0.998964394479914,0,Inf,"Incisional hernia"
"1104","555",0,0,NA,NA,NA,NA,"Inflammatory bowel disease"
"1105","555.1",28,15,1.8505872399702,0.0544053010971722,0.988430443489581,3.46475885612139,"Crohn's disease"
"1106","555.2",18,15,1.18179797345824,0.632804818827958,0.595601567233005,2.34493414206148,"Ulcerative colitis"
"1107","555.21",2,2,0.984027445103247,0.987153745070878,0.138606754935048,6.98602325096047,"Ulcerative colitis (chronic)"
"1108","556",0,0,NA,NA,NA,NA,"Ulceration of the lower GI tract"
"1109","556.1",1,0,211548020.723097,0.99896578678289,0,Inf,"Ulceration of intestine"
"1110","556.11",0,0,NA,NA,NA,NA,"Angiodysplasia of intestine"
"1111","557",0,0,NA,NA,NA,NA,"Intestinal malabsorption"
"1112","557.1",0,1,4.45342439261066e-09,0.998962519369883,0,Inf,"Celiac or tropical sprue"
"1113","557.11",5,1,4.90747029527251,0.146463307118602,0.573324590378062,42.0063348113169,"Celiac disease"
"1114","557.8",0,0,NA,NA,NA,NA,"Other specified intestinal malabsorption"
"1115","557.9",1,0,218630744.073001,0.998963798028629,0,Inf,"Intestinal malabsorption NOS"
"1116","558",19,5,3.71947808699003,0.00896422462639327,1.38880674112593,9.96144159581417,"Noninfectious gastroenteritis"
"1117","559",4,0,217491911.22035,0.997928218569542,0,Inf,"Ileostomy status"
"1118","560",0,0,NA,NA,NA,NA,"Intestinal obstruction without mention of hernia"
"1119","560.1",5,0,213572067.219564,0.997686082135317,0,Inf,"Paralytic ileus"
"1120","560.2",2,0,217297222.845869,0.998535053600011,0,Inf,"Impaction of intestine"
"1121","560.3",0,0,NA,NA,NA,NA,"Peritoneal or intestinal adhesions"
"1122","560.4",9,1,8.80752365511056,0.039025440877454,1.11580932529695,69.5212624385333,"Other intestinal obstruction"
"1123","561",3,2,1.45392653287453,0.681813762584166,0.2429429449378,8.70122967982367,"Symptoms involving digestive system"
"1124","561.1",66,8,8.1013849367458,2.29557469070461e-08,3.88948974166108,16.8743054366052,"Diarrhea"
"1125","561.2",11,1,10.6933933619176,0.0232842313841495,1.38058221560488,82.8264049038198,"Flatulence"
"1126","562",0,0,NA,NA,NA,NA,"Diverticulosis and diverticulitis"
"1127","562.1",0,0,NA,NA,NA,NA,"Diverticulosis"
"1128","562.2",0,0,NA,NA,NA,NA,"Diverticulitis"
"1129","563",105,7,14.8853684048017,4.59213932832336e-12,6.92601936636443,31.9915641042998,"Constipation"
"1130","564",6,0,213484444.356906,0.997465222053802,0,Inf,"Functional digestive disorders"
"1131","564.1",29,8,3.57394308015911,0.0014262110603927,1.63385519648644,7.81774857875121,"Irritable Bowel Syndrome"
"1132","564.8",1,0,216442901.920827,0.998964308852426,0,Inf,"Abnormal findings on exam of gastrointestinal tract/abdominal area"
"1133","564.9",2,1,1.97825900566954,0.57751251281256,0.179377064010193,21.81721902467,"History of diseases of digestive system"
"1134","565",9,5,1.75825254546601,0.311669631287452,0.589247282751907,5.24644254480053,"Anal and rectal conditions"
"1135","565.1",0,0,NA,NA,NA,NA,"Anal and rectal polyp"
"1136","567",6,0,216240808.581691,0.997463297234615,0,Inf,"Peritonitis and retroperitoneal infections"
"1137","568",0,0,NA,NA,NA,NA,"Other disorders of peritoneum"
"1138","568.1",1,0,210722535.554604,0.998966059228557,0,Inf,"Peritoneal adhesions (postoperative) (postinfection)"
"1139","569",4,0,212988665.327159,0.997930780786269,0,Inf,"Other disorders of intestine"
"1140","569.1",0,0,NA,NA,NA,NA,"Toxic gastroenteritis and colitis"
"1141","569.2",5,0,214244641.140753,0.997685653519699,0,Inf,"Gastrointestinal complications"
"1142","571",0,0,NA,NA,NA,NA,"Chronic liver disease and cirrhosis"
"1143","571.5",13,3,4.24273234118676,0.0240515653687392,1.20902223108003,14.8887069701538,"Chronic nonalcoholic liver disease"
"1144","571.51",3,1,2.97510654566259,0.345067628358009,0.309463070083467,28.601987809586,"Cirrhosis of liver without mention of alcohol"
"1145","571.6",0,1,4.4521025496487e-09,0.99896245572148,0,Inf,"Biliary cirrhosis"
"1146","571.8",3,1,2.96170227672052,0.347071589769368,0.308065515810795,28.4734250532565,"Liver abscess and sequelae of chronic liver disease"
"1147","571.81",0,1,4.47517470628377e-09,0.998962694895787,0,Inf,"Portal hypertension"
"1148","572",3,1,2.93505164982828,0.35109613345742,0.305299824421468,28.2166169059675,"Ascites (non malignant)"
"1149","573",3,1,2.91551953377602,0.354089368021841,0.303270787052534,28.0285952842438,"Disorders of liver"
"1150","573.1",0,0,NA,NA,NA,NA,"Chronic passive congestion of liver"
"1151","573.2",5,1,4.97414832785379,0.143066475335917,0.581122387425126,42.5764901213319,"Liver replaced by transplant"
"1152","573.3",0,1,4.43142743683165e-09,0.998962293180919,0,Inf,"Hepatomegaly"
"1153","573.4",1,0,218630744.382278,0.998963797993365,0,Inf,"Acute and subacute necrosis of liver"
"1154","573.5",3,0,218545597.130281,0.998205190239213,0,Inf,"Jaundice"
"1155","573.6",3,0,217768105.925098,0.99820555150916,0,Inf,"Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH]"
"1156","573.7",12,0,214510721.673754,0.996414308624483,0,Inf,"Abnormal results of function study of liver"
"1157","573.8",1,0,217179875.023921,0.998964127972087,0,Inf,"Other specified disorders of liver"
"1158","573.9",5,2,2.44198822796725,0.285939761756044,0.473748494908692,12.5874943553751,"Abnormal serum enzyme levels"
"1159","573.91",8,1,7.9073459346293,0.051233488170105,0.988982375498588,63.2226835168588,"Elevated levels of transaminase or lactic acid dehydrogenase"
"1160","574",0,0,NA,NA,NA,NA,"Cholelithiasis and cholecystitis"
"1161","574.1",3,2,1.46791417617639,0.674142861465078,0.245271032607572,8.78526911927338,"Cholelithiasis"
"1162","574.11",0,0,NA,NA,NA,NA,"Cholelithiasis with acute cholecystitis"
"1163","574.12",0,0,NA,NA,NA,NA,"Cholelithiasis with other cholecystitis"
"1164","574.2",1,0,218630743.752234,0.998963797990485,0,Inf,"Calculus of bile duct"
"1165","574.3",1,0,212072669.334309,0.998965635633799,0,Inf,"Cholecystitis without cholelithiasis"
"1166","575",0,0,NA,NA,NA,NA,"Other biliary tract disease"
"1167","575.1",2,0,218638646.329487,0.998534574973078,0,Inf,"Cholangitis"
"1168","575.2",2,0,217492832.57704,0.998535027369863,0,Inf,"Obstruction of bile duct"
"1169","575.6",0,0,NA,NA,NA,NA,"Cholesterolosis of gallbladder"
"1170","575.7",0,1,4.42707617220948e-09,0.998962243833718,0,Inf,"Other disorders of gallbladder"
"1171","575.8",2,0,217793027.074862,0.99853484335248,0,Inf,"Other disorders of biliary tract"
"1172","575.9",0,0,NA,NA,NA,NA,"Nonspecific abnormal findings on exam of biliary tract"
"1173","577",2,0,214551472.617221,0.998536094020187,0,Inf,"Diseases of pancreas"
"1174","577.1",7,0,216092917.763551,0.997260249518027,0,Inf,"Acute pancreatitis"
"1175","577.2",4,0,214730436.517444,0.997929688139343,0,Inf,"Chronic pancreatitis"
"1176","577.3",1,0,218630743.822763,0.99896379817494,0,Inf,"Cyst and pseudocyst of pancreas"
"1177","578",0,0,NA,NA,NA,NA,"Gastrointestinal hemorrhage"
"1178","578.1",5,0,214646546.832542,0.997685357651641,0,Inf,"Hematemesis"
"1179","578.2",6,0,216620489.852675,0.997463005052435,0,Inf,"Blood in stool"
"1180","578.8",6,4,1.47246975703903,0.548881451029393,0.415517632562761,5.21799080347595,"Hemorrhage of rectum and anus"
"1181","578.9",4,1,3.89781320635448,0.22368897888407,0.435648900276268,34.8742939141973,"Hemorrhage of gastrointestinal tract"
"1182","579",5,0,215870180.70787,0.997684532430523,0,Inf,"Other symptoms involving abdomen and pelvis"
"1183","579.2",0,1,4.47513451393013e-09,0.998962692527019,0,Inf,"Splenomegaly"
"1184","579.8",0,0,NA,NA,NA,NA,"Nonspecific abnormal findings in stool contents"
"1185","580",0,0,NA,NA,NA,NA,"Nephritis; nephrosis; renal sclerosis"
"1186","580.1",0,0,NA,NA,NA,NA,"Glomerulonephritis"
"1187","580.11",0,0,NA,NA,NA,NA,"Proliferative glomerulonephritis"
"1188","580.12",1,1,0.977624338835715,0.987233155576862,0.0611478706276887,15.6301329559494,"Non-proliferative glomerulonephritis"
"1189","580.13",0,0,NA,NA,NA,NA,"Acute glomerulonephritis, NOS"
"1190","580.14",1,0,211297670.584749,0.99896586825867,0,Inf,"Chronic glomerulonephritis"
"1191","580.2",6,0,214679417.756944,0.99746445967536,0,Inf,"Nephrotic syndrome without mention of glomerulonephritis"
"1192","580.3",0,0,NA,NA,NA,NA,"Nephritis and nephropathy without mention of glomerulonephritis"
"1193","580.31",6,1,5.9163242956027,0.0998077786303147,0.712224007133143,49.1459046875337,"Nephritis and nephropathy in diseases classified elsewhere"
"1194","580.32",3,1,2.95878396395213,0.34750952503636,0.307762029381395,28.4453626814741,"Nephritis & nephropathy"
"1195","580.4",0,0,NA,NA,NA,NA,"Renal sclerosis, NOS"
"1196","585",0,0,NA,NA,NA,NA,"Renal failure"
"1197","585.1",21,2,10.403814859586,0.00155071673745386,2.4394289408977,44.3707794959217,"Acute renal failure"
"1198","585.2",1,0,215692317.237789,0.998964544146181,0,Inf,"Renal failure NOS"
"1199","585.3",11,3,3.60958545849219,0.0487610070052481,1.00700129181111,12.9385208222773,"Chronic renal failure"
"1200","585.31",26,0,216248787.960134,0.994719378304788,0,Inf,"Renal dialysis"
"1201","585.32",5,0,218472011.907993,0.997683076619135,0,Inf,"End stage renal disease"
"1202","585.33",0,2,4.50947837592951e-09,0.998533553522533,0,Inf,"Chronic Kidney Disease, Stage III"
"1203","585.34",0,1,4.55198704314851e-09,0.99896351133215,0,Inf,"Chronic Kidney Disease, Stage IV"
"1204","585.4",4,0,216432407.036707,0.997928681747808,0,Inf,"Chronic kidney disease, Stage I or II"
"1205","586",5,1,4.85635725449358,0.149139281371977,0.56735170957988,41.5689340228416,"Other disorders of the kidney and ureters"
"1206","586.1",1,0,212773291.166274,0.998965414153955,0,Inf,"Anatomical abnormatilies of kidney and ureters"
"1207","586.11",0,0,NA,NA,NA,NA,"Small kidney"
"1208","586.12",0,0,NA,NA,NA,NA,"Vesicoureteral reflux"
"1209","586.2",1,0,211631645.903245,0.99896574734186,0,Inf,"Cyst of kidney, acquired"
"1210","586.3",1,0,217267939.683584,0.998964153449226,0,Inf,"Vascular disorders of kidney/hypertrophy"
"1211","586.4",0,0,NA,NA,NA,NA,"Stricture/obstruction of ureter"
"1212","587",4,1,3.98054840651177,0.216615529671092,0.444907326271388,35.6136316058736,"Kidney replaced by transpant"
"1213","588",3,0,216817997.897075,0.998205983136807,0,Inf,"Disorders resulting from impaired renal function"
"1214","588.1",0,0,NA,NA,NA,NA,"Renal osteodystrophy"
"1215","588.2",5,1,4.94220380285774,0.144681194081545,0.577384473665196,42.3034902097919,"Secondary hyperparathyroidism (of renal origin)"
"1216","589",0,0,NA,NA,NA,NA,"Abnormal kidney function"
"1217","590",3,0,215549991.680567,0.998206688728248,0,Inf,"Infections of kidney"
